baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
802520997,3,977.34015
802521028,3,977.3349
802521059,3,977.2751
802521090,3,977.2229
802521122,3,977.22296
802521153,3,977.1771
802521184,3,977.1558
802521215,3,977.1969
802521247,3,977.2215
802521278,3,977.2172
802521309,3,977.2705
802521340,3,977.26196
802521372,3,977.1473
802521403,3,977.0549
802521434,3,977.0175
802521465,3,977.0422
802521497,3,977.11536
802521528,3,977.12537
802521559,3,977.12805
802521590,3,977.18085
802521622,3,977.2161
802521653,3,977.1744
802521684,3,977.16595
802521715,3,977.2161
802521747,3,977.27374
802521778,3,977.2705
802521809,3,977.23254
802521840,3,977.27106
802521872,3,977.2648
802521903,3,977.2363
802521934,3,977.2689
802521965,3,977.3372
802521997,3,977.3356
802522028,3,977.29663
802522059,3,977.2471
802522090,3,977.1553
802522122,3,977.09344
802522153,3,977.0845
802522184,3,977.118
802522215,3,977.1484
802522247,3,977.15155
802522278,3,977.175
802522309,3,977.2001
802522340,3,977.16437
802522372,3,977.12067
802522403,3,977.11957
802522434,3,977.1127
802522465,3,977.09235
802522497,3,977.1099
802522528,3,977.23267
802522559,3,977.40546
802522590,3,977.43225
802522622,3,977.4226
802522653,3,977.5074
802522684,3,977.6226
802522715,3,977.5293
802522747,3,977.25885
802522778,3,977.15265
802522809,3,977.1943
802522840,3,977.2536
802522872,3,977.30414
802522903,3,977.25775
802522934,3,977.17773
802522965,3,977.15155
802522997,3,977.1702
802523028,3,977.1543
802523059,3,977.15796
802523090,3,977.1943
802523122,3,977.155
802523153,3,977.1378
802523184,3,977.12994
802523215,3,977.171
802523247,3,977.179
802523278,3,977.17847
802523309,3,977.21313
802523340,3,977.23987
802523372,3,977.2435
802523403,3,977.21844
802523434,3,977.2653
802523465,3,977.3263
802523497,3,977.3161
802523528,3,977.283
802523559,3,977.259
802523590,3,977.22107
802523622,3,977.2452
802523653,3,977.2105
802523684,3,977.1139
802523715,3,977.1257
802523747,3,977.14484
802523778,3,977.0824
802523809,3,977.0221
802523840,3,977.034
802523872,3,977.1177
802523903,3,977.16565
802523934,3,977.21155
802523965,3,977.1699
802523997,3,977.1219
802524028,3,977.0798
802524059,3,977.0553
802524090,3,977.1038
802524122,3,977.147
802524153,3,977.1686
802524184,3,977.2443
802524215,3,977.3222
802524247,3,977.3621
802524278,3,977.4347
802524309,3,977.4375
802524340,3,977.3281
802524372,3,977.1851
802524403,3,977.11676
802524434,3,977.11676
802524465,3,977.2145
802524497,3,977.3265
