Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
802488557,3,-0.30944416,-0.63007337,0.6358555,0.32084212,-1.0
802488567,3,-0.30944327,-0.6300742,0.635859,0.3208344,-1.0
802488577,3,-0.30943543,-0.63008696,0.6358593,0.3208163,-1.0
802488587,3,-0.309431,-0.6300945,0.6358574,0.32080942,-1.0
802488597,3,-0.30942538,-0.63010365,0.6358576,0.32079658,-1.0
802488607,3,-0.30941808,-0.6301147,0.6358626,0.320772,-1.0
802488617,3,-0.30941555,-0.63012034,0.635854,0.3207804,-1.0
802488627,3,-0.3094105,-0.6301287,0.63585323,0.32077038,-1.0
802488637,3,-0.30941144,-0.63012695,0.63585454,0.3207703,-1.0
802488647,3,-0.30941087,-0.63012695,0.63585985,0.32076028,-1.0
802488657,3,-0.30940604,-0.6301357,0.63585466,0.320758,-1.0
802488667,3,-0.3094019,-0.6301421,0.63585716,0.32074463,-1.0
802488677,3,-0.30939916,-0.63014585,0.6358613,0.32073176,-1.0
802488687,3,-0.30939296,-0.63015693,0.63585573,0.3207269,-1.0
802488697,3,-0.30938435,-0.6301709,0.63585645,0.32070643,-1.0
802488707,3,-0.30937693,-0.6301819,0.63586247,0.32067987,-1.0
802488717,3,-0.3093785,-0.63017994,0.63585895,0.32068926,-1.0
802488727,3,-0.30936885,-0.6301959,0.63585794,0.32066917,-1.0
802488737,3,-0.30936396,-0.63020283,0.63586354,0.32064912,-1.0
802488747,3,-0.30935603,-0.63021654,0.6358595,0.32063788,-1.0
802488757,3,-0.30935356,-0.6302199,0.63586354,0.32062575,-1.0
802488767,3,-0.309354,-0.6302191,0.6358636,0.32062665,-1.0
802488777,3,-0.30935144,-0.6302243,0.63585806,0.32062995,-1.0
802488787,3,-0.30934724,-0.630231,0.6358587,0.32061946,-1.0
802488797,3,-0.30933857,-0.6302434,0.63586843,0.32058412,-1.0
802488807,3,-0.30933216,-0.63025343,0.63587105,0.3205655,-1.0
802488817,3,-0.30932266,-0.6302689,0.63587135,0.32054368,-1.0
802488827,3,-0.30931064,-0.6302892,0.63586736,0.32052326,-1.0
802488837,3,-0.3093042,-0.6302997,0.6358675,0.32050863,-1.0
802488847,3,-0.30930254,-0.63030386,0.6358592,0.32051837,-1.0
802488857,3,-0.30930257,-0.6303038,0.6358594,0.3205181,-1.0
802488867,3,-0.30929533,-0.63031656,0.6358542,0.32051033,-1.0
802488877,3,-0.3092976,-0.6303133,0.6358521,0.3205188,-1.0
802488887,3,-0.30928993,-0.6303251,0.63585573,0.32049572,-1.0
802488897,3,-0.30928305,-0.6303359,0.63585794,0.32047665,-1.0
802488907,3,-0.30927917,-0.6303421,0.6358584,0.3204672,-1.0
802488917,3,-0.30926916,-0.6303588,0.6358566,0.32044765,-1.0
802488927,3,-0.3092571,-0.630379,0.6358537,0.3204253,-1.0
802488937,3,-0.3092558,-0.63038075,0.63585585,0.32041892,-1.0
802488947,3,-0.30925322,-0.63038546,0.6358532,0.32041752,-1.0
802488957,3,-0.3092485,-0.6303919,0.6358599,0.32039595,-1.0
802488967,3,-0.3092476,-0.6303943,0.6358548,0.3204023,-1.0
802488977,3,-0.3092459,-0.63039863,0.6358461,0.32041267,-1.0
802488987,3,-0.30924913,-0.6303932,0.6358473,0.32041794,-1.0
802488997,3,-0.30924597,-0.63039786,0.6358501,0.32040632,-1.0
802489007,3,-0.309245,-0.6303991,0.63585204,0.3204008,-1.0
802489016,3,-0.30924332,-0.630401,0.63585633,0.3203901,-1.0
802489026,3,-0.30923313,-0.63041764,0.6358566,0.32036677,-1.0
802489036,3,-0.3092221,-0.63043594,0.6358548,0.32034498,-1.0
802489046,3,-0.3092238,-0.63043207,0.63586074,0.32033905,-1.0
802489056,3,-0.30922362,-0.6304333,0.6358556,0.32034707,-1.0
