Game Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
802487928,3,-0.4934659,-0.4988876,0.50110894,0.5064509
802487938,3,-0.49347046,-0.49889252,0.50110406,0.5064463
802487948,3,-0.49346867,-0.49890053,0.5010963,0.506448
802487958,3,-0.49346757,-0.49889994,0.5010968,0.50644904
802487968,3,-0.4934741,-0.49889857,0.5010982,0.50644267
802487978,3,-0.49347147,-0.49889806,0.5010986,0.5064452
802487988,3,-0.4934673,-0.49889365,0.50110286,0.50644934
802487998,3,-0.49346513,-0.4988983,0.5010983,0.5064515
802488008,3,-0.49346578,-0.49890482,0.501092,0.5064508
802488018,3,-0.4934715,-0.4989034,0.5010933,0.50644517
802488028,3,-0.4934725,-0.49891412,0.50108284,0.5064441
802488038,3,-0.4934788,-0.49892092,0.5010763,0.5064378
802488048,3,-0.49347976,-0.49892616,0.50107116,0.50643677
802488058,3,-0.49347928,-0.49892616,0.5010711,0.50643724
802488068,3,-0.4934845,-0.49893162,0.50106573,0.506432
802488078,3,-0.49348587,-0.49893343,0.50106406,0.5064307
802488088,3,-0.49348724,-0.4989321,0.5010654,0.5064293
802488098,3,-0.49349272,-0.49893442,0.50106317,0.5064239
802488108,3,-0.49349365,-0.49893567,0.5010619,0.50642294
802488118,3,-0.49349448,-0.49893844,0.5010592,0.5064221
802488128,3,-0.49350083,-0.49894905,0.5010488,0.5064157
802488138,3,-0.49350515,-0.49894542,0.5010525,0.50641155
802488148,3,-0.49351358,-0.49894446,0.5010534,0.5064032
802488158,3,-0.49351326,-0.4989417,0.50105613,0.50640357
802488168,3,-0.49352252,-0.4989396,0.50105846,0.50639445
802488178,3,-0.4935245,-0.49893954,0.50105846,0.5063925
802488188,3,-0.49353012,-0.49893653,0.5010614,0.506387
802488198,3,-0.49352705,-0.49894196,0.5010562,0.50639
802488208,3,-0.49352646,-0.49894965,0.50104845,0.50639045
802488218,3,-0.49352717,-0.4989562,0.50104207,0.5063897
802488228,3,-0.49352813,-0.4989699,0.5010286,0.5063886
802488238,3,-0.49352908,-0.49897343,0.501025,0.5063876
802488248,3,-0.4935322,-0.49897873,0.5010199,0.50638443
802488258,3,-0.49353606,-0.4989833,0.50101554,0.5063806
802488268,3,-0.49353862,-0.4989873,0.5010116,0.50637805
802488278,3,-0.49353886,-0.49899465,0.5010044,0.5063777
802488288,3,-0.49353996,-0.49899542,0.50100356,0.5063766
802488298,3,-0.49354386,-0.49899283,0.50100625,0.5063728
802488308,3,-0.49354818,-0.498997,0.50100213,0.5063685
802488318,3,-0.49354804,-0.49900275,0.5009965,0.5063686
802488328,3,-0.49354526,-0.49900305,0.5009961,0.5063713
802488338,3,-0.4935486,-0.49900413,0.5009951,0.506368
802488348,3,-0.49355274,-0.49901357,0.50098586,0.5063638
802488358,3,-0.49355492,-0.4990197,0.5009799,0.5063616
802488368,3,-0.49356315,-0.49901786,0.5009818,0.5063535
802488377,3,-0.49356672,-0.49901643,0.50098324,0.50635
802488387,3,-0.49356806,-0.4990139,0.50098574,0.50634867
802488397,3,-0.4935817,-0.49901235,0.5009874,0.50633526
802488407,3,-0.49358243,-0.49901077,0.500989,0.5063346
802488417,3,-0.49359202,-0.4990155,0.50098443,0.50632507
802488427,3,-0.49359953,-0.49901885,0.5009811,0.5063176
802488437,3,-0.4935987,-0.4990255,0.5009746,0.50631833
802488447,3,-0.49360612,-0.49902815,0.5009721,0.506311
802488457,3,-0.493616,-0.49903765,0.50096285,0.50630116
802488467,3,-0.49361873,-0.49904165,0.500959,0.5062984
802488477,3,-0.49362132,-0.49904147,0.5009592,0.50629586
802488487,3,-0.49363017,-0.49904492,0.5009558,0.5062871
802488497,3,-0.4936278,-0.4990484,0.5009525,0.5062894
802488507,3,-0.49362573,-0.49905145,0.50094944,0.5062914
802488517,3,-0.4936303,-0.4990573,0.5009438,0.5062868
802488527,3,-0.49362674,-0.49906465,0.5009364,0.50629026
802488537,3,-0.4936236,-0.49907032,0.5009308,0.5062933
802488547,3,-0.4936297,-0.4990756,0.5009258,0.5062872
802488557,3,-0.4936362,-0.49907053,0.50093067,0.50628084
802488567,3,-0.4936391,-0.4990683,0.50093305,0.50627804
802488577,3,-0.49364597,-0.49907273,0.50092876,0.50627124
802488587,3,-0.49364853,-0.4990769,0.5009245,0.5062686
802488597,3,-0.4936534,-0.49908015,0.5009214,0.5062638
802488607,3,-0.49366257,-0.49908048,0.50092125,0.50625473
802488617,3,-0.49365962,-0.49908897,0.5009128,0.5062576
802488627,3,-0.49366346,-0.49909267,0.50090927,0.5062537
802488637,3,-0.4936634,-0.499091,0.5009109,0.5062538
802488647,3,-0.4936671,-0.49908707,0.5009148,0.5062502
802488657,3,-0.49366805,-0.4990942,0.50090784,0.5062491
802488667,3,-0.4936731,-0.4990947,0.5009074,0.5062442
802488677,3,-0.49367788,-0.499093,0.5009092,0.5062395
802488687,3,-0.49367982,-0.49910116,0.500901,0.5062375
802488697,3,-0.49368757,-0.4991058,0.50089663,0.5062298
802488707,3,-0.4936975,-0.4991053,0.50089717,0.50622004
802488717,3,-0.493694,-0.49910727,0.5008952,0.50622344
802488727,3,-0.4937016,-0.49911392,0.50088876,0.5062158
802488737,3,-0.49370903,-0.49911225,0.50089043,0.50620854
802488747,3,-0.4937134,-0.4991203,0.50088257,0.5062041
802488757,3,-0.4937179,-0.49911854,0.50088435,0.5061997
802488767,3,-0.49371755,-0.49911818,0.5008847,0.5062001
802488777,3,-0.49371648,-0.49912423,0.5008787,0.5062011
802488787,3,-0.49372044,-0.49912623,0.50087684,0.50619715
802488797,3,-0.49373356,-0.49912357,0.5008796,0.5061842
802488807,3,-0.49374056,-0.49912533,0.500878,0.5061773
802488817,3,-0.49374884,-0.4991308,0.5008728,0.5061691
802488827,3,-0.4937566,-0.49914125,0.5008625,0.5061613
802488837,3,-0.4937621,-0.499145,0.50085884,0.5061558
802488847,3,-0.49375865,-0.49915272,0.5008512,0.5061591
802488857,3,-0.4937588,-0.4991526,0.5008514,0.506159
802488867,3,-0.4937618,-0.49916115,0.5008429,0.5061559
802488877,3,-0.49375868,-0.4991615,0.5008426,0.506159
802488887,3,-0.4937673,-0.49916306,0.500841,0.5061505
