gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
802486225,3,1741276960052672867,0.004581486,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486235,3,1741276960062657711,0.0056504994,-0.002290743,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486245,3,1741276960072642190,0.0050396346,-0.0019853106,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486255,3,1741276960082626513,0.0050396346,-0.0015271619,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486265,3,1741276960092610992,0.005497783,-0.0024434591,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486275,3,1741276960102536201,0.0056504994,-0.002290743,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486285,3,1741276960112484586,0.0058032153,-0.0016798781,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486295,3,1741276960122667763,0.0048869182,-0.0016798781,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486305,3,1741276960132850940,0.004581486,-0.0015271619,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486315,3,1741276960143034117,0.0056504994,-0.00320704,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486325,3,1741276960153217295,0.0048869182,-0.0013744457,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486336,3,1741276960163400472,0.0061086477,-0.0012217296,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486346,3,1741276960173575680,0.0042760535,-0.0016798781,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486356,3,1741276960183646305,0.004581486,-0.0018325944,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486366,3,1741276960193630732,0.0048869182,-0.0021380268,0.0018325944,0.005240746,-0.0017869712,0.0013365636
