linear_acceleration,QTI,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
800983809,3,-0.0029732212,-4.7302246E-4,-0.012228787
800983819,3,-0.0151725635,-0.008633614,-0.006071076
800983829,3,-0.002157703,-0.006831169,-0.00987269
800983840,3,0.0012555718,-0.0032577515,-0.014185309
800983850,3,-0.010590963,0.0044059753,-0.016191557
800983860,3,-0.0060045645,1.8119812E-4,-0.011747062
800983870,3,-0.0037654638,-0.009789467,-0.007068649
800983880,3,-0.009025112,0.0040750504,-0.0035086274
800983891,3,0.0036507845,0.010373116,-0.010978535
800983901,3,0.0030569136,5.083084E-4,-0.008767217
800983911,3,0.001983896,-0.016386032,-0.014316693
800983921,3,-0.0065398887,0.011703491,-0.0022510737
800983931,3,-0.005661696,0.0014028549,-0.009540662
800983941,3,0.0011671409,0.009128571,-0.001913324
800983951,3,-0.007317066,0.001499176,-0.006130874
800983962,3,-6.48506E-4,-0.011120796,-0.018773437
800983972,3,0.0050117895,-0.0040159225,-0.009237096
800983982,3,-0.0018115267,-0.0028438568,-0.0147072375
800983992,3,0.0070879087,0.0031528473,-0.00902164
800984002,3,-0.0046633855,-0.010464668,-0.010142133
800984012,3,-0.016003534,-0.007663727,-0.01710634
800984022,3,-0.013738856,-0.001999855,-0.00782679
800984032,3,-0.0013562664,0.010210991,-0.018284485
800984041,3,-0.009323165,0.0043668747,-0.001217857
800984051,3,-0.013276294,-0.0062274933,-0.009875938
800984061,3,0.0039363652,-0.0034942627,-0.018408492
