mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
800983329,3,4.65,7.625,149.6875,-28.0,-47.0,180.0
800983338,3,4.6375003,7.65,149.75,-28.0,-47.0,180.0
800983348,3,4.6375003,7.6875,149.825,-28.0,-47.0,180.0
800983357,3,4.65,7.675,149.85,-28.0,-47.0,180.0
800983367,3,4.675,7.65,149.8875,-28.0,-47.0,180.0
800983376,3,4.6875,7.625,149.9125,-28.0,-47.0,180.0
800983386,3,4.725,7.5875,149.9125,-28.0,-47.0,180.0
800983395,3,4.7375,7.5625,149.9125,-28.0,-47.0,180.0
800983405,3,4.7125,7.5375,149.8875,-28.0,-47.0,180.0
800983414,3,4.7125,7.5375,149.85,-28.0,-47.0,180.0
800983424,3,4.7000003,7.5375,149.8,-28.0,-47.0,180.0
800983433,3,4.7000003,7.5625,149.7375,-28.0,-47.0,180.0
800983443,3,4.7000003,7.6,149.675,-28.0,-47.0,180.0
800983452,3,4.725,7.6625,149.65001,-28.0,-47.0,180.0
800983462,3,4.7375,7.6875,149.6375,-28.0,-47.0,180.0
800983471,3,4.75,7.725,149.625,-28.0,-47.0,180.0
800983481,3,4.775,7.7625003,149.625,-28.0,-47.0,180.0
800983490,3,4.775,7.775,149.6375,-28.0,-47.0,180.0
800983500,3,4.775,7.7875,149.6625,-28.0,-47.0,180.0
800983509,3,4.7875,7.7875,149.7,-28.0,-47.0,180.0
800983519,3,4.8,7.775,149.7375,-28.0,-47.0,180.0
800983528,3,4.8125,7.75,149.77501,-28.0,-47.0,180.0
800983538,3,4.7875,7.725,149.825,-28.0,-47.0,180.0
800983547,3,4.7875,7.6875,149.85,-28.0,-47.0,180.0
800983557,3,4.8,7.6375003,149.85,-28.0,-47.0,180.0
800983566,3,4.8250003,7.6,149.85,-28.0,-47.0,180.0
800983576,3,4.85,7.5750003,149.7875,-28.0,-47.0,180.0
