baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801012590,3,977.1724
801012622,3,977.1474
801012653,3,977.13245
801012684,3,977.1521
801012715,3,977.1404
801012747,3,977.1111
801012778,3,977.08496
801012809,3,977.09143
801012840,3,977.1111
801012872,3,977.1425
801012903,3,977.1188
801012934,3,977.1294
801012965,3,977.12885
801012997,3,977.10913
801013028,3,977.09
801013059,3,977.09735
801013090,3,977.0963
801013122,3,977.11975
801013153,3,977.10547
801013184,3,977.1171
801013215,3,977.082
801013247,3,977.1038
801013278,3,977.08405
801013309,3,977.1027
801013340,3,977.1161
801013372,3,977.1188
801013403,3,977.1038
801013434,3,977.0958
801013465,3,977.085
801013497,3,977.1044
801013528,3,977.1096
801013559,3,977.1257
801013590,3,977.15125
801013622,3,977.1534
801013653,3,977.13635
801013684,3,977.1107
801013715,3,977.13214
801013747,3,977.15765
801013778,3,977.14484
801013809,3,977.10547
801013840,3,977.1225
801013872,3,977.1486
801013903,3,977.1376
801013934,3,977.16895
801013965,3,977.178
801013997,3,977.19244
801014028,3,977.1583
801014059,3,977.1428
801014090,3,977.10394
801014122,3,977.13806
801014153,3,977.1748
801014184,3,977.1812
801014215,3,977.1791
801014247,3,977.18335
801014278,3,977.15137
801014309,3,977.15137
801014340,3,977.13214
801014372,3,977.1572
801014403,3,977.15247
801014434,3,977.1796
801014465,3,977.21
801014497,3,977.19824
801014528,3,977.2004
801014559,3,977.1668
801014590,3,977.1082
801014622,3,977.1327
801014653,3,977.1695
801014684,3,977.16095
801014716,3,977.14386
801014747,3,977.1641
801014778,3,977.1812
801014809,3,977.2064
801014840,3,977.18335
801014872,3,977.19617
801014903,3,977.1756
801014934,3,977.133
801014965,3,977.0914
801014997,3,977.0812
801015028,3,977.0886
801015059,3,977.0465
801015090,3,977.07056
801015122,3,977.0886
801015153,3,977.10095
801015184,3,977.0929
801015215,3,977.11005
801015247,3,977.16174
801015278,3,977.1596
801015310,3,977.1799
801015340,3,977.1799
801015372,3,977.14307
801015403,3,977.12445
801015434,3,977.12445
801015465,3,977.0967
801015497,3,977.0886
801015528,3,977.0967
801015559,3,977.10095
801015590,3,977.111
801015622,3,977.10095
801015653,3,977.13025
801015684,3,977.1543
801015715,3,977.1058
801015747,3,977.10095
801015778,3,977.15
801015809,3,977.2033
801015840,3,977.1687
801015872,3,977.1984
801015903,3,977.1933
801015934,3,977.199
801015965,3,977.2309
801015997,3,977.2154
801016028,3,977.2256
801016060,3,977.21124
801016090,3,977.1919
801016122,3,977.1701
801016153,3,977.22675
801016184,3,977.26874
801016215,3,977.2256
801016247,3,977.2453
801016278,3,977.2874
801016309,3,977.2629
801016340,3,977.22186
801016372,3,977.1712
801016403,3,977.1147
801016434,3,977.07355
801016465,3,977.0864
801016497,3,977.0933
801016528,3,977.1015
801016559,3,977.07416
801016590,3,977.0555
801016622,3,977.0801
801016653,3,977.0847
801016684,3,977.0933
801016715,3,977.104
801016747,3,977.1434
801016778,3,977.1536
801016809,3,977.1536
801016840,3,977.19354
801016872,3,977.1749
801016903,3,977.1681
801016934,3,977.13776
801016965,3,977.14307
801016997,3,977.1052
801017028,3,977.11584
801017059,3,977.1239
801017090,3,977.1079
801017122,3,977.0973
801017153,3,977.1292
801017184,3,977.1079
801017215,3,977.09564
801017247,3,977.08813
801017278,3,977.1281
801017309,3,977.12494
801017340,3,977.1052
801017372,3,977.1713
801017403,3,977.1532
801017434,3,977.1004
801017465,3,977.1052
801017497,3,977.1015
801017528,3,977.1079
801017560,3,977.0817
801017590,3,977.13135
801017622,3,977.11957
801017653,3,977.11694
801017684,3,977.1804
801017716,3,977.2577
801017747,3,977.2838
801017778,3,977.3051
801017809,3,977.37933
801017840,3,977.3803
801017872,3,977.3799
801017903,3,977.3665
801017934,3,977.3244
801017965,3,977.238
801017997,3,977.1959
801018028,3,977.2189
801018059,3,977.2205
801018090,3,977.1713
801018122,3,977.12445
801018153,3,977.1511
801018184,3,977.1596
801018215,3,977.1511
801018247,3,977.1634
801018278,3,977.1976
801018309,3,977.1858
801018340,3,977.1735
801018372,3,977.15845
801018403,3,977.1479
801018434,3,977.0861
801018465,3,977.0855
801018497,3,977.10156
801018528,3,977.0935
801018559,3,977.0615
801018590,3,977.0483
801018622,3,977.0765
801018653,3,977.06744
801018684,3,977.0189
801018715,3,977.0226
801018747,3,977.04236
801018778,3,977.0322
801018809,3,977.0472
801018840,3,977.04553
801018872,3,977.03705
801018903,3,977.0178
801018934,3,977.0226
801018965,3,977.0338
801018997,3,977.0622
801019028,3,977.0856
801019059,3,977.08453
801019090,3,977.04236
801019122,3,977.0691
801019153,3,977.044
801019184,3,977.0535
801019215,3,977.04663
801019247,3,977.0546
801019278,3,977.0541
801019309,3,977.0527
801019340,3,977.0792
801019372,3,977.08984
801019403,3,977.07587
801019434,3,977.06586
801019465,3,977.0909
801019497,3,977.08453
801019528,3,977.06323
801019559,3,977.08453
801019590,3,977.0755
801019622,3,977.0947
801019653,3,977.08984
801019684,3,977.1219
801019715,3,977.1219
801019747,3,977.124
801019778,3,977.14307
801019809,3,977.16394
801019840,3,977.13837
801019872,3,977.1442
801019903,3,977.1832
801019934,3,977.16174
801019965,3,977.1672
801019997,3,977.15674
801020028,3,977.1359
801020059,3,977.13116
801020090,3,977.14496
801020122,3,977.15625
801020153,3,977.1338
801020184,3,977.14874
801020215,3,977.185
801020247,3,977.1589
801020278,3,977.14185
801020309,3,977.14984
801020340,3,977.14984
801020372,3,977.1226
