acc_s001_004 Accelerometer Non-wakeup,STMicro,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
800991178,3,1741275465005724169,-0.17258233,-9.385248,0.5811568
800991188,3,1741275465015707398,0.09750752,-9.225228,0.2847459
800991198,3,1741275465025692190,0.4657031,-9.008977,0.1160519
800991208,3,1741275465035675575,0.76540416,-8.747861,0.30209386
800991218,3,1741275465045659534,0.9089735,-8.612068,0.66370916
800991228,3,1741275465055643492,0.7106683,-8.663513,0.9987044
800991238,3,1741275465065627450,0.22402802,-8.69133,1.2406785
800991247,3,1741275465075610784,-0.04007978,-8.7418785,1.3564314
800991257,3,1741275465085534117,-0.3475575,-8.756834,1.2894323
800991267,3,1741275465095454742,-0.54376894,-8.466703,0.94785684
800991277,3,1741275465105561877,-0.38584265,-8.074879,0.5841478
800991288,3,1741275465115615523,-0.14446667,-7.6749787,0.23928227
800991298,3,1741275465125796929,0.17647067,-7.524829,0.1486541
800991308,3,1741275465135978700,0.46630132,-7.5400834,0.29671
800991318,3,1741275465146081513,0.5706882,-7.6259255,0.31136605
800991328,3,1741275465156068596,0.5096712,-7.92114,0.3056831
800991338,3,1741275465166052190,0.17377874,-8.437093,0.27068806
800991348,3,1741275465176035627,0.007477571,-8.930613,0.29072794
800991358,3,1741275465186019586,-0.0840479,-9.25125,0.6086743
800991368,3,1741275465196003544,-0.2527419,-9.209974,0.93649095
800991378,3,1741275465205987502,-0.17527425,-8.963513,1.14018
800991388,3,1741275465215971096,0.21326032,-8.566903,1.1670992
800991398,3,1741275465225953804,0.5449654,-8.125129,0.7815557
800991408,3,1741275465235937242,0.5602196,-7.708478,0.35204405
800991418,3,1741275465245922242,0.27846473,-7.3489566,0.09810573
800991428,3,1741275465255906200,-0.35862428,-7.129714,-0.1381855
800991438,3,1741275465265890159,-0.9726824,-7.1898336,-0.2000998
800991448,3,1741275465275873752,-1.3857434,-7.489236,-0.020338992
800991458,3,1741275465285857190,-1.393221,-7.9106717,0.41814575
800991468,3,1741275465295841148,-1.238884,-8.047063,0.7956135
800991478,3,1741275465305825107,-0.87607217,-8.089535,0.7968099
800991488,3,1741275465315809065,-0.26979074,-8.078468,0.78364944
800991498,3,1741275465325792659,0.15134603,-7.9205422,0.75553375
800991508,3,1741275465335775367,0.12233306,-7.682456,0.7710871
800991518,3,1741275465345758804,-0.067896344,-7.7967134,0.96849495
800991528,3,1741275465355743804,-0.17288144,-8.075478,1.3226327
800991538,3,1741275465365727763,-0.14117654,-8.338987,1.7087744
800991548,3,1741275465375711721,0.040378883,-8.5728855,2.0832512
800991558,3,1741275465385695315,-0.12532409,-8.621938,2.039283
800991568,3,1741275465395678752,-0.30149564,-8.784949,1.7623138
800991578,3,1741275465405662711,-0.5195416,-9.066106,1.3965111
800991588,3,1741275465415646669,-0.7088737,-9.09153,1.1072787
800991598,3,1741275465425630263,-0.87607217,-8.976076,0.9496515
800991608,3,1741275465435613700,-1.1527423,-8.8746805,0.75254273
800991617,3,1741275465445597659,-1.160519,-8.949755,0.7498508
800991627,3,1741275465455581617,-0.7932207,-9.285647,1.1138589
800991637,3,1741275465465565575,-0.5189434,-9.651151,1.6235301
800991647,3,1741275465475549169,-0.44895336,-9.8348,1.782952
800991657,3,1741275465485532607,-0.66999036,-10.040882,1.5900307
800991667,3,1741275465495516565,-0.9077771,-10.255039,1.3639089
800991677,3,1741275465505500523,-0.9984053,-10.27149,1.2643076
800991687,3,1741275465515484482,-0.83718884,-10.106685,1.1569297
800991697,3,1741275465525468075,-0.62093747,-9.93799,0.9816555
800991707,3,1741275465535451513,-0.43818563,-9.833903,0.88025963
800991717,3,1741275465545435471,-0.2111666,-9.834202,0.887139
800991727,3,1741275465555419429,-0.16660027,-9.875478,0.9487542
800991737,3,1741275465565403388,-0.25543383,-9.921839,1.0707881
800991747,3,1741275465575386982,-0.360718,-9.979267,1.1739786
800991757,3,1741275465585370419,-0.49202415,-9.988539,1.1449656
800991767,3,1741275465595354377,-0.5285147,-9.948758,1.1715858
800991777,3,1741275465605338336,-0.4339982,-9.835997,1.1069796
800991787,3,1741275465615322294,-0.32482567,-9.599406,1.1395818
800991797,3,1741275465625305888,-0.1788635,-9.449855,1.2493526
800991807,3,1741275465635289325,-0.13938192,-9.491729,1.387239
800991817,3,1741275465645273284,-0.15643078,-9.605389,1.4204394
800991827,3,1741275465655257242,-0.09032906,-9.8015995,1.378864
800991837,3,1741275465665240836,-0.06580263,-9.912567,1.5062819
800991847,3,1741275465675224273,-0.27816564,-9.967302,1.410569
800991857,3,1741275465685208232,-0.55393845,-9.894321,1.2532408
800991867,3,1741275465695192190,-0.65084773,-9.742078,1.0588241
800991877,3,1741275465705176148,-0.69122666,-9.468101,0.77826554
800991887,3,1741275465715159742,-0.6041877,-9.1719885,0.74207413
800991897,3,1741275465725143179,-0.35682967,-8.946166,0.91136634
800991907,3,1741275465735127138,-0.15882361,-8.752347,1.0420742
800991917,3,1741275465745111096,-0.16749759,-8.690433,1.0516455
800991927,3,1741275465755095054,-0.21296121,-8.787342,0.9508479
800991937,3,1741275465765078648,-0.3185445,-8.997611,0.87367934
800991947,3,1741275465775062086,-0.39661035,-9.271291,0.9945169
800991957,3,1741275465785046044,-0.41156548,-9.693624,1.102194
800991967,3,1741275465795030002,-0.20309082,-10.090234,1.3576277
800991977,3,1741275465805013961,0.30717862,-10.331311,1.80359
800991987,3,1741275465814997554,0.782453,-10.102198,2.1340988
800991997,3,1741275465824980992,0.91196454,-9.753145,1.9704895
800992007,3,1741275465834964950,0.74177504,-9.6173525,1.6660028
800992017,3,1741275465844948909,0.48454657,-9.510872,1.3010973
800992027,3,1741275465854932867,0.098703936,-9.478569,1.0513464
800992037,3,1741275465864916461,-0.23928227,-9.498309,0.7289136
800992047,3,1741275465874899898,-0.6481558,-9.789935,0.52283174
800992057,3,1741275465884883857,-1.105484,-10.276875,0.8952148
800992067,3,1741275465894867815,-1.5664015,-10.682756,1.2236297
800992077,3,1741275465904851773,-1.6633109,-11.0144615,1.6163517
800992087,3,1741275465914835367,-1.3791631,-11.193325,2.0279171
800992097,3,1741275465924818804,-0.9170493,-10.939985,2.2214367
800992107,3,1741275465934802763,-0.104087785,-10.2571335,2.1364915
800992117,3,1741275465944786721,0.56829536,-9.296714,1.8349959
800992127,3,1741275465954770679,0.7749754,-8.661719,1.5071791
800992137,3,1741275465964754273,0.4334,-8.65813,1.2580265
800992147,3,1741275465974737711,-0.2862414,-9.217153,1.3594223
800992157,3,1741275465984721669,-1.1473584,-9.775877,1.3196417
800992167,3,1741275465994705627,-2.0318055,-10.184451,1.1072787
800992177,3,1741275466004689586,-2.4643083,-10.231411,0.91854477
800992187,3,1741275466014673179,-2.5109682,-9.98166,0.5246264
800992197,3,1741275466024656617,-2.1858435,-9.591331,0.2335993
800992207,3,1741275466034640575,-1.4889339,-9.423833,0.17347965
800992217,3,1741275466044624534,-0.83389866,-9.746864,0.33409786
800992226,3,1741275466054608127,-0.4214359,-10.219746,0.85872424
800992236,3,1741275466064591565,-0.07537391,-10.41835,1.4392828
800992246,3,1741275466074575523,0.5315057,-10.330414,2.0057836
800992256,3,1741275466084559482,1.1790633,-9.923933,2.2881367
800992266,3,1741275466094543440,1.5900307,-9.277572,2.0850458
800992276,3,1741275466104527034,1.7410775,-8.618349,1.6528423
800992286,3,1741275466114510471,1.5089738,-8.031808,1.0956137
800992296,3,1741275466124494429,0.83030945,-7.853244,0.58683974
800992306,3,1741275466134478388,-0.014955142,-8.28784,0.34785658
800992316,3,1741275466144462346,-0.637089,-9.278768,0.32333016
800992326,3,1741275466154445940,-0.8709874,-10.255039,0.6158527
800992336,3,1741275466164429377,-1.1039885,-11.013564,0.94307125
800992346,3,1741275466174413336,-1.2664014,-11.696715,1.1159526
800992356,3,1741275466184397294,-1.2140584,-12.080464,1.3651053
800992366,3,1741275466194381252,-0.9741779,-11.820245,1.7943178
800992376,3,1741275466204364846,-0.25872394,-11.143973,2.3015962
800992386,3,1741275466214348284,0.65024954,-10.232307,2.5408785
800992396,3,1741275466224332242,1.2149557,-9.361918,2.4023938
800992406,3,1741275466234316200,1.6513467,-8.569296,1.7608184
800992416,3,1741275466244300159,1.326222,-8.074879,0.9284152
800992426,3,1741275466254283752,-0.22612174,-8.175676,0.60717875
800992436,3,1741275466264267190,-1.6857436,-8.699107,1.032503
800992446,3,1741275466274251148,-2.4107687,-9.085249,1.5771692
800992456,3,1741275466284235107,-1.998306,-9.104391,1.9597218
800992466,3,1741275466294219065,-0.98016,-8.906086,2.1921246
800992476,3,1741275466304202659,0.13579269,-8.752048,2.4011974
800992486,3,1741275466314185367,0.8895318,-8.566006,2.4661028
800992496,3,1741275466324168857,1.0190433,-8.472386,2.3195424
800992506,3,1741275466334154013,0.73130643,-8.6599245,1.945963
800992516,3,1741275466344137450,0.12053844,-8.920742,1.75693
800992526,3,1741275466354121409,-0.79142606,-9.18814,1.8323039
800992536,3,1741275466364105367,-1.5622141,-9.587741,1.6630118
800992546,3,1741275466374089325,-2.0464616,-9.921839,1.4682958
800992556,3,1741275466384071454,-2.0437696,-10.317851,1.6603198
800992566,3,1741275466394054892,-1.4901303,-10.62832,1.8631115
800992576,3,1741275466404038850,-0.88683987,-10.593325,2.0581267
800992586,3,1741275466414022079,-0.37776688,-10.183853,2.1050856
800992596,3,1741275466424005517,-0.005383851,-9.900602,1.9944177
800992606,3,1741275466433990517,0.3792624,-9.767203,1.7608184
800992616,3,1741275466443974110,0.57188463,-9.771091,1.6746768
800992626,3,1741275466453957548,0.23778675,-9.985249,1.6277176
800992636,3,1741275466463941506,-0.41605204,-10.18505,1.6163517
800992646,3,1741275466473925464,-1.0519446,-10.385748,1.3483555
800992656,3,1741275466483909423,-1.3773686,-10.585847,1.2002996
800992666,3,1741275466493893017,-1.4778671,-10.694422,1.3851452
800992676,3,1741275466503876454,-1.148854,-10.266705,1.5376877
800992686,3,1741275466513860412,-0.5063811,-9.295518,1.4359927
800992696,3,1741275466523844371,-0.25663024,-8.88784,1.451247
800992706,3,1741275466533828329,-0.57876396,-8.981161,1.5224334
800992716,3,1741275466543811923,-1.1853445,-9.189336,1.4338989
800992726,3,1741275466553795360,-1.637588,-9.601201,1.660918
800992736,3,1741275466563779319,-1.7389839,-9.935597,2.0285153
800992746,3,1741275466573763277,-1.5819548,-10.136894,2.3321047
800992756,3,1741275466583747235,-1.2655041,-10.22154,2.4726832
800992766,3,1741275466593730829,-0.750449,-10.210473,2.5558336
800992776,3,1741275466603714267,-0.21774685,-9.952348,2.6898317
800992786,3,1741275466613698225,0.16181463,-9.418449,2.7873392
800992796,3,1741275466623682183,0.5703891,-8.95813,2.7472596
800992806,3,1741275466633666142,0.81924266,-8.722735,2.477768
800992816,3,1741275466643649735,0.7833503,-8.730213,2.3042881
800992826,3,1741275466653633173,0.41545382,-8.759825,2.3327029
800992836,3,1741275466663617131,0.01375873,-8.942576,2.4867408
800992845,3,1741275466673601089,-0.40468612,-9.294023,2.7394829
800992855,3,1741275466683585048,-0.74476606,-9.639187,2.9808588
800992865,3,1741275466693568642,-0.9299107,-9.77468,2.9455647
800992875,3,1741275466703552079,-0.9245269,-9.679565,2.7948167
800992885,3,1741275466713536037,-0.8006983,-9.552746,2.8390841
800992895,3,1741275466723519996,-0.7582257,-9.67807,3.0783663
800992905,3,1741275466733503954,-0.7390831,-9.822537,3.455236
800992915,3,1741275466743487548,-0.82971126,-9.84467,3.6930227
800992925,3,1741275466753470985,-0.9412766,-9.856036,3.6804602
800992935,3,1741275466763454944,-1.1739786,-9.891929,3.551547
800992945,3,1741275466773438902,-1.2071791,-9.742677,3.4564323
800992955,3,1741275466783422860,-0.7827521,-9.329616,3.3293135
800992965,3,1741275466793406454,-0.08733802,-8.918947,3.3864422
800992975,3,1741275466803389892,0.42951167,-8.55464,3.566502
800992985,3,1741275466813373121,0.60717875,-8.241479,3.5584264
800992995,3,1741275466823356350,0.48065826,-8.094919,3.4342988
800993005,3,1741275466833341350,0.16450655,-8.129914,3.6077783
800993015,3,1741275466843325308,-0.27068806,-8.319545,3.906283
800993025,3,1741275466853309267,-0.83030945,-8.736495,4.265805
800993035,3,1741275466863293225,-1.2343974,-9.1510515,4.4805603
800993045,3,1741275466873276819,-1.2412767,-9.404989,4.490132
800993055,3,1741275466883260256,-0.7689934,-9.563813,4.566104
800993065,3,1741275466893244214,-0.29012975,-9.343075,4.34746
800993075,3,1741275466903228173,0.011066805,-9.016455,4.371089
800993085,3,1741275466913212131,0.23509483,-8.932108,4.3211384
800993095,3,1741275466923195725,0.21355942,-8.840582,4.2535415
800993105,3,1741275466933179162,-0.006879365,-8.722437,4.2167516
800993115,3,1741275466943163121,-0.20937198,-8.604889,4.388736
800993125,3,1741275466953147079,-0.2958127,-8.39133,4.315755
800993135,3,1741275466963131037,-0.5174479,-8.365906,4.4168515
800993145,3,1741275466973114631,-1.0088738,-8.538189,4.6342993
800993155,3,1741275466983098069,-1.3531412,-8.846564,4.6202416
800993165,3,1741275466993082027,-1.3166506,-9.192626,4.779663
800993175,3,1741275467003065985,-1.128515,-9.292527,4.915755
800993185,3,1741275467013049944,-0.42831525,-9.198309,4.853542
800993195,3,1741275467023033537,0.5168497,-9.069695,5.0362935
800993205,3,1741275467033016975,0.91106725,-8.741579,5.399105
800993215,3,1741275467043000933,0.8237292,-8.260323,5.3312087
800993225,3,1741275467052984892,0.56859446,-7.975876,5.2253265
800993235,3,1741275467062968850,0.1788635,-7.9941216,5.0808597
800993245,3,1741275467072952444,-0.3610171,-8.229217,4.9232326
800993255,3,1741275467082935881,-0.9026923,-8.5887375,5.308178
800993265,3,1741275467092919839,-1.2951152,-8.901898,5.701199
800993275,3,1741275467102903798,-1.2705889,-8.784351,5.5486565
800993285,3,1741275467112887756,-0.58594245,-8.155637,5.387739
800993295,3,1741275467122871350,0.15433706,-7.6567335,5.5052867
800993305,3,1741275467132854787,0.9661021,-7.408777,5.8579288
800993315,3,1741275467142838746,1.311865,-7.4766736,6.0714884
800993325,3,1741275467152822704,0.8285148,-7.708478,6.133403
800993335,3,1741275467162806662,0.14536397,-8.081161,6.0427747
800993345,3,1741275467172790256,-0.29910284,-8.414361,6.033502
800993355,3,1741275467182773694,-0.7615158,-8.618947,6.1567326
800993365,3,1741275467192757652,-0.98913306,-8.710473,6.3601227
800993375,3,1741275467202741610,-0.90358967,-8.420044,6.404689
800993385,3,1741275467212725569,-0.6963114,-7.7620177,6.1827545
800993395,3,1741275467222709527,-0.3717848,-7.42792,5.9557357
800993405,3,1741275467232693121,-0.2105684,-7.5816584,5.8743796
800993415,3,1741275467242676558,-0.47916272,-7.669595,6.087341
800993425,3,1741275467252660517,-0.9343972,-7.6016984,6.0900326
800993435,3,1741275467262644475,-1.1425728,-7.598408,5.845965
800993445,3,1741275467272628433,-1.2759727,-7.559525,5.859125
800993455,3,1741275467282612027,-1.5343975,-7.585547,5.93091
800993464,3,1741275467292595464,-1.8966111,-7.5789666,6.1468625
800993474,3,1741275467302579423,-2.0105693,-7.5637126,6.2494545
800993484,3,1741275467312562652,-1.5837495,-7.5376906,6.146264
800993494,3,1741275467322545881,-1.0836495,-7.3169527,6.1157556
800993504,3,1741275467332530881,-0.14416756,-7.066005,5.95095
800993514,3,1741275467342514110,0.67447686,-6.701399,5.7200427
800993524,3,1741275467352497548,0.7103692,-6.404988,5.712864
800993534,3,1741275467362482548,0.06699903,-6.495317,5.599803
800993544,3,1741275467372466142,-0.9768698,-6.669395,5.689833
800993554,3,1741275467382449579,-2.004288,-6.9508505,6.055636
800993564,3,1741275467392433537,-2.4481566,-7.200003,6.2234325
800993574,3,1741275467402417496,-2.1999013,-7.4494553,6.154938
800993584,3,1741275467412400725,-1.5206388,-7.408179,6.157929
800993594,3,1741275467422383694,-0.9711869,-7.1632137,6.067301
800993604,3,1741275467432368850,-0.6242276,-6.88116,5.9557357
800993614,3,1741275467442352287,-0.23539393,-6.7005014,5.8322062
800993624,3,1741275467452336246,-0.047258247,-6.7322063,5.7723856
800993634,3,1741275467462320204,-0.46959144,-6.995716,5.889933
800993644,3,1741275467472304162,-1.2086746,-7.233204,6.180063
800993654,3,1741275467482287756,-2.0440688,-7.525128,6.4145594
800993664,3,1741275467492271194,-2.542673,-7.8287177,6.580561
800993674,3,1741275467502255152,-2.5866413,-7.756335,6.3795643
800993684,3,1741275467512239110,-2.2758734,-7.504191,6.026324
800993694,3,1741275467522223069,-1.643271,-7.4007015,5.9066825
800993704,3,1741275467532206662,-1.0157533,-7.4901333,5.8911295
800993714,3,1741275467542190100,-0.43040898,-7.513762,6.1232333
800993724,3,1741275467552174058,-0.06819545,-7.3378897,6.20758
800993734,3,1741275467562158017,0.35473597,-6.8425756,6.0544395
800993744,3,1741275467572141975,-0.46091747,-6.9188466,6.9263244
800993754,3,1741275467582125569,-1.3956138,-7.469495,6.9762745
800993764,3,1741275467592109006,-1.7264216,-7.8376904,6.5234327
800993774,3,1741275467602092964,-1.495215,-7.6827555,6.495018
800993784,3,1741275467612076923,-1.3127624,-7.6594253,6.001498
800993794,3,1741275467622060881,-1.2684951,-7.7677007,5.768198
800993804,3,1741275467632044475,-1.1551352,-7.7677007,6.0009003
800993814,3,1741275467642027912,-1.0731809,-7.8759756,6.4052873
800993824,3,1741275467652011871,-1.0630114,-8.010273,6.864111
800993834,3,1741275467661995829,-1.3187444,-8.059027,6.9939213
800993844,3,1741275467671979787,-1.5774683,-7.830213,6.8931236
800993854,3,1741275467681963746,-2.027319,-7.6974115,6.701698
800993864,3,1741275467691947339,-2.3925235,-7.759924,6.370292
800993874,3,1741275467701930777,-2.3398814,-7.7560353,6.224928
800993884,3,1741275467711914735,-2.2854447,-7.7889366,6.19083
800993894,3,1741275467721897964,-1.9848464,-7.9148593,6.2581286
800993904,3,1741275467731881402,-1.6190436,-7.919944,6.486045
800993914,3,1741275467741866402,-0.9532407,-7.7961154,6.8599234
800993924,3,1741275467751849631,-0.4848457,-7.414759,6.9879394
800993934,3,1741275467761832756,-0.34426737,-7.085447,6.491728
800993944,3,1741275467771817235,-0.41365921,-7.0435724,6.5697937
800993954,3,1741275467781801194,-1.0262218,-7.2044897,6.6963143
800993964,3,1741275467791785152,-1.6480566,-7.4709907,6.544669
800993974,3,1741275467801769110,-1.8349959,-7.602895,6.536294
800993984,3,1741275467811752704,-1.7706888,-7.6345997,6.6110697
800993994,3,1741275467821736142,-1.713261,-7.4730844,6.901798
800994004,3,1741275467831720100,-1.7973089,-7.2556367,7.0585275
800994014,3,1741275467841704058,-1.7778672,-7.225427,7.1171517
800994024,3,1741275467851688017,-1.3127624,-7.3226357,7.0779696
800994034,3,1741275467861671975,-0.9164511,-7.422835,7.0612197
800994044,3,1741275467871655569,-0.7325028,-7.3307114,7.1656065
800994054,3,1741275467881639006,-0.86261255,-7.1862445,7.2640114
800994064,3,1741275467891622964,-0.8383852,-6.818348,7.277172
800994073,3,1741275467901606923,-0.84436727,-6.285646,7.2448688
800994083,3,1741275467911590881,-0.8748758,-5.7137613,7.11117
800994093,3,1741275467921574475,-1.128515,-5.44756,6.8168526
800994103,3,1741275467931557912,-1.5248263,-5.5331035,6.684051
800994113,3,1741275467941541871,-1.8741783,-5.918348,6.940382
800994123,3,1741275467951525829,-2.117349,-6.195915,7.204789
800994133,3,1741275467961509058,-1.9336998,-6.236892,7.381858
800994143,3,1741275467971492287,-1.1790633,-6.052047,7.545168
800994153,3,1741275467981477287,-1.1850454,-6.2111692,6.7205415
800994163,3,1741275467991460517,-1.5278172,-6.1046886,6.4923263
800994173,3,1741275468001372079,-1.8158532,-6.180063,6.4992056
800994183,3,1741275468011318694,-2.0315065,-6.361618,6.6655064
800994193,3,1741275468021500100,-2.2492533,-6.41097,7.516454
800994203,3,1741275468031587756,-1.9007984,-6.3547387,7.5233335
800994213,3,1741275468041491923,-1.2487543,-6.105586,7.573882
800994223,3,1741275468051444683,-0.8341978,-6.073283,7.5936227
800994234,3,1741275468061626089,-1.0316057,-6.1660047,7.332805
800994244,3,1741275468071807912,-1.4255241,-6.5090756,6.926025
800994254,3,1741275468081899371,-1.7264216,-6.788737,6.899106
800994264,3,1741275468091886142,-1.7736797,-6.8665037,7.068398
800994274,3,1741275468101870100,-1.4994025,-6.6499534,7.4715886
800994284,3,1741275468111854058,-1.2370893,-6.2736816,7.2230344
800994294,3,1741275468121837600,-0.9625129,-5.936294,7.1581287
800994304,3,1741275468131821089,-0.573081,-5.7559347,7.269096
800994314,3,1741275468141805048,-0.41575295,-5.7640104,7.3106713
800994324,3,1741275468151789006,-0.5282156,-5.972186,7.5092754
800994334,3,1741275468161772964,-0.96729857,-6.102595,7.826923
800994344,3,1741275468171756506,-1.5936198,-6.332007,7.9597244
800994354,3,1741275468181739162,-1.7688942,-6.4441705,7.885547
800994364,3,1741275468191722808,-1.8927227,-6.4010997,7.4566336
800994374,3,1741275468201707704,-1.5113666,-6.3711896,7.342376
800994384,3,1741275468211690829,-0.79501534,-6.0041904,7.466504
800994394,3,1741275468221674475,-0.29940194,-5.4984074,7.639385
800994404,3,1741275468231659371,-0.059820566,-5.4723854,8.436495
800994414,3,1741275468241643329,-0.3173481,-6.1435723,8.753842
800994424,3,1741275468251626871,-0.95742816,-6.7208405,8.530712
800994433,3,1741275468261610360,-1.5056837,-6.7390857,8.674281
800994443,3,1741275468271594319,-1.6369898,-6.4142604,8.69791
800994453,3,1741275468281578277,-1.5610176,-5.92762,8.370692
800994463,3,1741275468291562235,-1.5101702,-5.458328,8.151749
800994473,3,1741275468301545777,-1.4470595,-5.1442695,8.065009
800994483,3,1741275468311529267,-1.102194,-5.2025948,8.007581
800994493,3,1741275468321513225,-0.81565344,-5.3126645,8.244471
800994503,3,1741275468331496350,-1.0378869,-5.2692947,8.293523
800994513,3,1741275468341479787,-1.4712868,-5.189434,8.185248
800994523,3,1741275468351464683,-1.5424733,-5.3147583,7.993224
800994533,3,1741275468361447808,-1.1739786,-5.5076795,7.9627156
800994543,3,1741275468371431454,-0.49441698,-5.5968122,7.9151583
800994553,3,1741275468381416350,0.15373886,-5.4628143,8.000702
800994563,3,1741275468391400308,0.43728834,-4.9603214,8.206185
800994573,3,1741275468401383850,0.61764735,-4.4024944,8.213064
800994583,3,1741275468411366506,0.34067813,-4.2864428,8.06112
800994593,3,1741275468421350256,-0.4749753,-4.5801616,8.080562
800994603,3,1741275468431335204,-1.5194423,-4.9692945,8.209774
800994613,3,1741275468441318694,-2.0946171,-5.337789,8.227122
800994623,3,1741275468451302652,-2.2848465,-5.3922257,8.282456
800994633,3,1741275468461286610,-2.1993032,-5.0922256,8.266903
800994643,3,1741275468471270569,-1.6052849,-4.670192,8.280961
800994653,3,1741275468481253694,-1.0274183,-4.256233,8.623135
800994663,3,1741275468491237339,-0.8985049,-4.0301113,8.82802
800994673,3,1741275468501221819,-1.0510473,-4.154538,8.917751
800994683,3,1741275468511205308,-1.2852448,-4.2406797,8.850154
800994693,3,1741275468521189267,-1.2382857,-4.258626,8.606684
800994703,3,1741275468531172392,-0.8069794,-4.505386,8.50469
800994713,3,1741275468541156037,-0.37716866,-4.9639106,8.233703
800994723,3,1741275468551140933,-0.5401797,-4.988736,8.084749
800994733,3,1741275468561124475,-1.0163515,-4.916353,8.056036
800994743,3,1741275468571107964,-1.4928222,-4.862814,8.200203
800994753,3,1741275468581091923,-1.6103697,-4.8652067,8.543573
800994763,3,1741275468591075881,-1.4449657,-5.122435,9.16481
800994773,3,1741275468601059839,-1.3953147,-5.022834,9.623035
800994783,3,1741275468611042964,-1.218545,-4.5670013,9.416953
800994793,3,1741275468621025152,-0.8324032,-4.189533,9.000303
800994803,3,1741275468631011037,-0.18215363,-3.9990048,8.627322
800994813,3,1741275468640994527,0.26081768,-3.970291,8.335996
800994823,3,1741275468650978485,0.050847482,-4.3241296,8.360822
800994833,3,1741275468660962444,-0.45882374,-4.7542396,8.707183
800994843,3,1741275468670946402,-0.69242305,-4.9199424,8.867501
800994853,3,1741275468680930360,-0.85812604,-4.9058847,8.919545
800994863,3,1741275468690913902,-0.85034937,-4.7392845,9.056235
800994873,3,1741275468700897392,-0.7516454,-4.4668016,8.903992
800994883,3,1741275468710880517,-0.5608178,-4.2921257,8.719147
800994893,3,1741275468720792079,-0.2976073,-4.258327,8.633603
800994903,3,1741275468730762287,-0.19830517,-4.4336014,8.640781
800994913,3,1741275468740826506,-0.21206391,-4.6178484,8.712566
800994923,3,1741275468750914162,-0.2114657,-4.714758,8.809476
800994933,3,1741275468761095569,-0.2958127,-4.621737,9.019745
800994943,3,1741275468771277496,-0.4968098,-4.4186463,9.126525
800994953,3,1741275468781459787,-0.8605189,-4.1036906,9.247662
800994964,3,1741275468791642079,-1.3875381,-3.949952,9.4178505
800994974,3,1741275468801824371,-1.774278,-3.920939,9.508479
800994984,3,1741275468811892079,-1.8693926,-3.9490547,9.256635
800994994,3,1741275468821877496,-1.6689938,-3.9577286,8.965308
800995004,3,1741275468831861454,-1.3671991,-4.046562,8.769396
800995014,3,1741275468841845412,-0.84406817,-4.2499523,8.556135
800995024,3,1741275468851829371,-0.08644072,-4.618148,8.622537
800995034,3,1741275468861813329,0.5667999,-4.8637114,9.027223
800995044,3,1741275468871796767,1.0295119,-4.7772703,9.270692
800995054,3,1741275468881780360,1.3959129,-4.5765724,9.291031
800995064,3,1741275468891764319,0.997807,-4.5071807,9.298808
800995074,3,1741275468901748277,0.083748795,-4.4228334,9.326325
800995084,3,1741275468911731194,-0.78843504,-4.2705903,9.523733
800995094,3,1741275468921630985,-1.320539,-4.347759,9.735199
800995104,3,1741275468931630360,-1.410868,-4.3094735,9.690333
800995114,3,1741275468941682183,-1.1162517,-4.1428733,9.332308
800995124,3,1741275468951769839,-0.5132605,-4.0767717,9.107981
800995134,3,1741275468961951246,0.01375873,-4.147659,8.742178
800995144,3,1741275468972003746,0.5605187,-4.0854454,8.545069
800995154,3,1741275468982079683,0.86171526,-3.9678981,8.539984
800995164,3,1741275468992169996,0.66969126,-4.019045,8.850752
800995174,3,1741275469002173381,0.31615168,-3.912564,9.247362
800995184,3,1741275469012157027,0.2219343,-3.6056845,9.579367
800995194,3,1741275469022140985,0.21834506,-3.3741791,9.848558
800995204,3,1741275469032124944,0.19202402,-3.3152559,9.949356
800995214,3,1741275469042108902,0.3711866,-3.3251262,9.678668
800995224,3,1741275469052092860,0.634098,-3.255136,9.513564
800995234,3,1741275469062076246,0.5353941,-3.3550365,9.342477
800995244,3,1741275469072059892,0.62931234,-3.1806595,8.968598
800995254,3,1741275469082043850,0.8712866,-2.836093,8.673683
800995264,3,1741275469092027808,0.7316055,-2.6192434,8.772088
800995274,3,1741275469102011767,0.39212382,-2.6533413,8.8346
800995284,3,1741275469111994579,0.20488544,-2.7466612,8.9877405
800995294,3,1741275469121870829,0.07208378,-2.7269206,9.275477
800995304,3,1741275469131911506,-0.051146585,-2.725425,9.260822
800995314,3,1741275469141940569,-0.10109676,-2.804388,9.309277
800995324,3,1741275469152039944,-0.1585245,-2.8695927,9.450453
800995334,3,1741275469162069006,-0.11246266,-2.8779674,9.466604
800995344,3,1741275469172180100,-0.012263216,-2.778067,9.462418
800995354,3,1741275469182361506,0.12622139,-2.6955147,9.257831
800995364,3,1741275469192390569,0.34277186,-2.7409782,9.047562
800995374,3,1741275469202501662,0.52941203,-2.82712,9.080164
800995385,3,1741275469212683069,0.5829514,-3.1549366,9.134601
800995395,3,1741275469222865152,0.5485546,-3.3897324,9.25125
800995405,3,1741275469232956714,0.68225354,-3.493521,9.444471
800995415,3,1741275469242959423,0.6547361,-3.5449667,9.597911
800995425,3,1741275469252943381,0.4229314,-3.5671003,9.807881
