linear_acceleration,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801246536,3,0.006176099,0.004934311,-0.004220724
801246546,3,0.0050724074,0.0074825287,0.01016736
801246556,3,0.012082756,0.004313469,-0.0028549433
801246566,3,-0.0041368306,3.671646E-4,0.00891313
801246576,3,0.0015204996,0.003962517,-0.0094373375
801246586,3,0.0011989325,-0.0019187927,-0.004574701
801246596,3,0.00126528,-2.2125244E-4,0.0069437474
801246606,3,0.0031507835,-0.006583214,0.0036918372
801246616,3,8.292496E-4,0.0033502579,-0.0018326044
801246626,3,8.457303E-4,-0.0026550293,5.070865E-5
801246636,3,0.013698854,-5.3596497E-4,-0.0035223514
801246646,3,-0.0027206987,-0.009383202,0.00469926
801246656,3,0.007749133,-2.2983551E-4,0.002175644
801246666,3,0.007865168,-0.0013313293,0.008152023
801246676,3,0.012877852,-0.005877495,0.003606096
801246686,3,-0.002115488,7.266998E-4,0.0038072169
801246696,3,0.10763949,0.058164597,0.22243173
801246706,3,0.007633731,-0.0256176,0.6255999
801246716,3,-0.07670831,-0.019394875,0.3497013
801246726,3,-0.026244432,0.03427601,-0.62293744
801246736,3,-0.0414939,-0.024684906,0.08013417
801246746,3,-0.010835551,-0.018809319,0.038350817
801246756,3,0.049727775,0.041567802,-0.0063453205
801246766,3,0.017585233,0.0050754547,-0.00893017
801246776,3,-0.017390408,-0.008612633,0.022749037
801246786,3,-0.0012666136,-0.009836197,-0.0060097687
801246796,3,5.240366E-4,0.013658524,0.006949365
801246806,3,-1.6327947E-4,-0.008161545,0.0059360415
801246816,3,5.123019E-4,1.8882751E-4,0.02006618
801246827,3,-0.004990831,0.0027694702,0.029170707
801246837,3,0.010264985,0.0038280487,0.030201897
801246847,3,-5.4372847E-4,0.013751984,0.03652093
801246857,3,-0.001600787,8.172989E-4,0.05255419
801246867,3,-0.0018936917,0.0041418076,0.0493114
801246877,3,0.003516078,0.010969162,0.06830031
801246887,3,5.808845E-4,1.707077E-4,0.06562516
801246896,3,0.009316534,0.0075712204,0.07010156
801246906,3,0.005518496,0.0138607025,0.09261227
801246916,3,-6.078258E-4,0.01692009,0.0914042
801246926,3,-0.0023942888,0.017009735,0.10449782
801246936,3,0.005903214,0.015203476,0.10740203
801246946,3,1.4695525E-4,0.01876545,0.124236524
801246956,3,0.01400844,0.01115036,0.13190198
801246966,3,0.003921859,0.012188911,0.13704407
801246976,3,-4.5590848E-4,0.018509865,0.13783532
801246986,3,0.012921631,0.024794579,0.157623
801246996,3,0.009045191,0.026456833,0.1685372
801247006,3,0.0075595155,0.028383255,0.17743671
801247016,3,0.8211078,0.032312393,-0.08691406
801247026,3,1.155693,0.17126942,-0.077136636
801247036,3,0.6966659,0.13502407,0.1395806
801247046,3,0.33875528,0.011446953,0.44215643
801247056,3,-0.572286,-0.17571259,0.8637281
801247066,3,-0.82760304,0.11040878,1.5080941
801247076,3,-0.85835075,0.066636086,-0.70409656
801247086,3,-0.6786511,0.25203896,0.28941894
801247096,3,-0.60125834,-0.23002815,0.7183472
801247106,3,0.14734933,-0.30991173,0.094590425
801247116,3,0.84468514,-1.5073004,0.09883976
801247126,3,6.405071,-3.9918861,3.6164002
801247136,3,2.8332405,-4.2981358,0.44483542
801247146,3,6.28998,-0.20407295,-0.45001483
801247156,3,5.548916,0.9136038,-4.8757267
801247166,3,4.210509,0.90819883,-2.5466695
801247176,3,-6.8191895,2.9035654,3.5200396
801247186,3,-17.81019,5.765354,2.6358333
801247196,3,-8.193897,5.1695886,-2.7706633
801247206,3,-7.6059556,-8.900451,-22.058744
801247216,3,3.581408,-1.3631687,14.233528
801247226,3,1.8486524,3.6191187,4.428333
801247236,3,0.86978006,0.12155056,1.928446
801247246,3,4.91246,0.79559803,5.971941
801247256,3,5.3840475,2.5768347,3.8041344
801247266,3,3.5345225,2.6673508,-0.35384178
801247276,3,-1.9357648,2.5527897,-5.03034
801247286,3,-2.414335,0.88513184,-5.612792
801247296,3,-1.2878001,-3.6931686,-6.1270657
801247306,3,-2.3431942,-4.0397253,-0.37788987
801247316,3,-1.7171867,-2.1917753,-1.6183965
801247326,3,0.3564924,-1.5729809,-1.5212455
801247336,3,0.6537461,-0.7108774,1.8141727
801247346,3,0.627035,0.9085655,4.073209
801247356,3,1.5692545,1.4780684,2.264526
801247366,3,0.72673166,0.9405384,-0.16428757
801247376,3,-1.3115406,1.9778466,-0.05875182
801247386,3,-1.2716926,2.3447504,-0.80357337
801247396,3,-0.7522348,1.4104981,-1.6686597
801247406,3,-0.8666711,-0.14749527,-3.1115167
801247416,3,-0.7623103,-1.1464529,-3.119231
801247426,3,0.07640362,-0.28429604,-1.7506356
801247436,3,1.2281466,0.63064003,-1.5503185
801247446,3,1.5649736,0.98390484,-1.083257
801247456,3,1.3035052,1.5716944,-0.04245448
801247466,3,0.9277611,1.5813074,0.38302612
801247476,3,0.148143,0.8733444,0.45425832
801247486,3,-0.5430689,-0.33246517,-0.030967712
801247496,3,0.0071752667,-1.1441174,-0.58435583
801247506,3,1.3017524,-2.3223267,7.0042567
801247516,3,0.7558551,0.6215353,-2.1723573
801247526,3,0.84519947,0.5371094,1.0484605
801247535,3,0.14763156,0.35509968,0.38720953
801247545,3,-0.5310767,0.13564491,0.53997564
801247555,3,-1.0326886,-0.087483406,0.70408833
801247565,3,-0.7596942,-0.10763359,0.2653426
801247575,3,-0.2083312,-0.18153381,-0.07912254
801247585,3,-0.14738677,-0.028254509,-0.42669505
801247595,3,0.15440859,0.25194836,-0.34139353
801247605,3,0.22283033,-1.0143242,-0.119001746
801247615,3,-0.061053142,-1.75984,0.09732211
801247625,3,-0.34864777,0.027693748,0.1790412
801247635,3,-0.15956049,-0.7311535,-0.015487134
801247645,3,0.5170171,-1.3126488,0.04313296
801247655,3,1.3507924,-1.4322176,0.0772925
801247665,3,1.2684062,-0.7911606,-0.03938532
801247675,3,0.31932,0.42607117,-0.06618148
801247685,3,-0.8675467,1.1229506,0.0818055
801247695,3,-1.6628052,0.79610634,-0.2847334
801247705,3,-1.4616154,0.32564068,-0.14528963
801247715,3,-0.6192138,-0.057522774,-0.14035332
801247725,3,-0.13342896,-0.28105164,0.04236707
801247735,3,0.47129416,-0.03601265,-0.15415925
801247745,3,0.4467017,0.3585472,0.068228275
801247755,3,-0.35206905,0.7549362,0.08135316
801247765,3,-0.61862606,0.9831619,0.1587483
801247775,3,-0.2626855,0.752059,-0.034502596
801247785,3,-0.28133458,0.4393425,0.02256471
801247795,3,-0.15328816,-0.0039978027,-0.049515575
801247805,3,-0.12340364,-0.35467243,-0.05179882
801247815,3,0.22606158,-0.4140215,-0.13749754
801247825,3,0.68909264,-0.09854603,-0.15890849
801247835,3,0.5010799,0.50517464,0.0035246313
801247845,3,-0.087061405,0.6065645,-0.043224066
801247855,3,-0.16387719,0.2973709,0.08217582
801247866,3,-0.23702075,-0.09135628,0.18387659
801247876,3,-0.25075874,-0.3129015,-0.16171774
801247886,3,0.07269761,-0.7344351,0.20538901
801247896,3,0.381702,-0.7655382,-0.33233258
801247906,3,0.16645217,-0.35009003,-0.16400754
801247915,3,0.41525906,0.1489954,-0.12960696
801247925,3,0.44338498,0.35950375,-0.097195745
801247935,3,0.023676485,0.32667923,-0.049133718
801247945,3,-0.41333368,0.26298237,-0.03424403
801247955,3,-0.7890409,0.075102806,0.14753205
801247965,3,-0.55269176,-0.23443699,0.11552346
801247975,3,-0.10819128,-0.3752632,-0.35563323
801247985,3,0.21859762,-0.40344238,0.33718187
801247995,3,0.13883537,-0.31606388,-0.37942153
801248006,3,0.09474924,-0.21837044,-0.11571753
801248016,3,0.17033997,-0.084555626,-0.12447798
801248026,3,0.1387721,-0.01880455,-0.036223292
801248036,3,0.043868184,-0.06242466,-0.106591105
801248046,3,0.1441896,-0.101984024,-0.1040996
801248056,3,-0.048161507,-0.11189175,-0.036076546
801248066,3,-0.22459266,-0.22592449,-0.032025576
801248076,3,-0.2121377,-0.33910942,-0.06402072
801248086,3,-0.023288041,-0.4904747,0.06698623
801248096,3,0.21337599,-0.56705284,-0.05420038
801248106,3,0.17981413,-0.31322765,-0.0010953546
801248116,3,0.037141442,-0.16149616,0.19104323
801248126,3,0.18652695,-0.23409557,0.027628869
801248136,3,0.20441604,-0.33296394,-0.014400154
801248146,3,-0.060745597,-0.3791504,-0.18615896
801248156,3,-0.5409494,-0.38813305,0.0036184788
801248166,3,-0.85560167,-0.5093994,-0.08321774
801248176,3,-0.7145585,-0.58919716,-0.10590401
801248186,3,-0.44340432,-0.5618582,-0.11010522
801248196,3,-0.09126145,-0.3559246,-0.06767908
801248206,3,0.1469782,-0.07573223,0.014433801
801248216,3,0.15215749,0.06895065,0.028235316
801248226,3,0.1901195,0.07400894,0.04788804
801248236,3,0.32728612,-0.04746151,-0.13249075
801248246,3,0.34315622,-0.28896332,-0.13206726
801248256,3,0.14427227,-0.62240696,0.087462574
801248266,3,0.021174908,-0.7901964,-0.19743419
801248276,3,-0.015633106,-0.5524788,0.0551126
801248285,3,0.013708651,-0.24674606,-0.13854393
801248295,3,-0.079111814,0.21867085,0.1312894
801248305,3,-0.20557594,0.37822056,-0.118059576
801248316,3,-0.4324643,0.31076527,-0.021247774
801248326,3,-0.36217082,0.080696106,0.09607448
801248336,3,-0.15423429,-0.03970146,0.18361565
801248346,3,-0.09194195,-0.00592041,0.10703233
801248356,3,-0.03831464,0.04241085,0.03191641
801248366,3,0.011329889,-0.064935684,0.103420496
801248376,3,-0.012933195,-0.19044018,0.24378723
801248386,3,0.060188413,-0.3798628,0.2584437
801248396,3,0.032289505,-0.5709343,0.31614774
801248406,3,-0.12063441,-0.6655655,0.04113528
801248416,3,-0.25630748,-0.70633984,-0.22456186
801248426,3,0.020527959,-0.75560474,-0.33296448
