Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.46.36.882 PM,Capture Start Frame,69474,Total Frames in Take,24703,Total Exported Frames,24703,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
4047,40.470000,-0.576843,-0.271121,-0.350387,-0.686276,-0.537051,1.197836,0.077910
4048,40.480000,-0.576587,-0.270416,-0.350355,-0.686785,-0.537317,1.196684,0.077960
4049,40.490000,-0.576802,-0.270099,-0.350378,-0.686718,-0.537526,1.195650,0.078047
4050,40.500000,-0.575853,-0.269749,-0.350882,-0.687394,-0.537789,1.194446,0.077960
4051,40.510000,-0.575414,-0.270381,-0.350933,-0.687488,-0.538006,1.193361,0.077889
4052,40.520000,-0.574697,-0.270687,-0.351170,-0.687846,-0.538181,1.192306,0.077870
4053,40.530000,-0.574140,-0.271853,-0.351171,-0.687851,-0.538332,1.191376,0.077796
4054,40.540000,-0.572760,-0.272012,-0.351758,-0.688638,-0.538470,1.190219,0.077598
4055,40.550000,-0.571842,-0.272759,-0.351852,-0.689057,-0.538629,1.189164,0.077421
4056,40.560000,-0.571071,-0.273309,-0.351797,-0.689507,-0.538761,1.188088,0.077307
4057,40.570000,-0.570492,-0.273211,-0.352099,-0.689870,-0.539000,1.187018,0.077118
4058,40.580000,-0.570173,-0.273520,-0.352429,-0.689843,-0.539203,1.185922,0.076967
4059,40.590000,-0.569661,-0.273755,-0.352498,-0.690137,-0.539443,1.184931,0.076805
4060,40.600000,-0.568627,-0.273088,-0.352831,-0.691084,-0.539501,1.183910,0.076565
4061,40.610000,-0.567772,-0.272738,-0.352867,-0.691906,-0.539674,1.182860,0.076345
4062,40.620000,-0.567858,-0.272787,-0.352962,-0.691767,-0.539927,1.181875,0.076233
4063,40.630000,-0.567799,-0.272346,-0.353141,-0.691898,-0.540091,1.180912,0.076087
4064,40.640000,-0.568159,-0.271276,-0.352989,-0.692101,-0.540280,1.179915,0.075953
4065,40.650000,-0.566409,-0.268521,-0.353983,-0.694099,-0.540236,1.178736,0.075765
4066,40.660000,-0.566357,-0.267656,-0.354797,-0.694060,-0.540413,1.177693,0.075701
4067,40.670000,-0.566773,-0.267193,-0.355039,-0.693775,-0.540569,1.176762,0.075595
4068,40.680000,-0.566291,-0.265668,-0.355951,-0.694287,-0.540600,1.175911,0.075395
4069,40.690000,-0.566350,-0.265088,-0.357248,-0.693794,-0.540731,1.175127,0.075189
4070,40.700000,-0.566351,-0.266492,-0.356579,-0.693599,-0.540944,1.174369,0.075169
4071,40.710000,-0.565844,-0.266792,-0.357014,-0.693674,-0.541066,1.173652,0.074968
4072,40.720000,-0.564800,-0.266022,-0.357674,-0.694480,-0.541116,1.172965,0.074791
4073,40.730000,-0.564888,-0.266084,-0.357114,-0.694672,-0.541164,1.172296,0.074636
4074,40.740000,-0.564932,-0.265797,-0.357012,-0.694799,-0.541256,1.171698,0.074555
4075,40.750000,-0.565530,-0.265210,-0.356895,-0.694597,-0.541377,1.171101,0.074547
4076,40.760000,-0.566233,-0.264544,-0.357124,-0.694160,-0.541473,1.170540,0.074596
4077,40.770000,-0.567543,-0.264940,-0.357140,-0.692931,-0.541604,1.169962,0.074719
4078,40.780000,-0.568092,-0.265075,-0.357552,-0.692216,-0.541730,1.169475,0.074830
4079,40.790000,-0.568256,-0.265150,-0.357661,-0.691996,-0.541783,1.169038,0.074859
4080,40.800000,-0.568155,-0.265157,-0.357514,-0.692153,-0.541836,1.168701,0.074834
4081,40.810000,-0.567957,-0.265584,-0.357119,-0.692356,-0.541919,1.168434,0.074757
4082,40.820000,-0.567715,-0.266072,-0.356710,-0.692577,-0.541975,1.168185,0.074669
4083,40.830000,-0.567336,-0.266129,-0.356855,-0.692791,-0.542033,1.167876,0.074604
4084,40.840000,-0.566812,-0.265338,-0.357164,-0.693364,-0.542068,1.167539,0.074566
4085,40.850000,-0.566944,-0.264692,-0.357814,-0.693168,-0.542132,1.167197,0.074613
4086,40.860000,-0.567208,-0.264188,-0.358460,-0.692811,-0.542238,1.166875,0.074684
4087,40.870000,-0.567315,-0.263934,-0.359543,-0.692259,-0.542312,1.166576,0.074762
4088,40.880000,-0.567384,-0.263922,-0.360131,-0.691901,-0.542402,1.166312,0.074802
4089,40.890000,-0.568655,-0.265997,-0.359933,-0.690163,-0.542685,1.166138,0.074952
4090,40.900000,-0.568506,-0.266722,-0.360437,-0.689744,-0.542789,1.165931,0.074980
4091,40.910000,-0.568262,-0.266686,-0.360755,-0.689792,-0.542859,1.165761,0.075002
4092,40.920000,-0.568198,-0.266405,-0.361298,-0.689669,-0.542907,1.165612,0.075014
4093,40.930000,-0.568204,-0.265833,-0.361846,-0.689598,-0.542994,1.165416,0.075060
4094,40.940000,-0.568287,-0.265156,-0.362246,-0.689580,-0.543039,1.165207,0.075127
4095,40.950000,-0.566799,-0.262714,-0.363148,-0.691262,-0.542880,1.165043,0.075054
4096,40.960000,-0.566943,-0.262540,-0.363327,-0.691116,-0.542931,1.164979,0.075115
4097,40.970000,-0.567053,-0.262667,-0.363153,-0.691069,-0.543003,1.164975,0.075158
4098,40.980000,-0.568917,-0.264949,-0.362328,-0.689096,-0.543269,1.165067,0.075333
4099,40.990000,-0.569057,-0.265312,-0.362085,-0.688969,-0.543295,1.165173,0.075376
4100,41.000000,-0.569030,-0.265460,-0.361808,-0.689079,-0.543304,1.165308,0.075427
4101,41.010000,-0.569334,-0.265764,-0.361544,-0.688851,-0.543314,1.165467,0.075474
4102,41.020000,-0.569577,-0.265959,-0.361235,-0.688735,-0.543330,1.165642,0.075528
4103,41.030000,-0.569676,-0.266127,-0.360978,-0.688724,-0.543304,1.165898,0.075562
4104,41.040000,-0.569758,-0.266132,-0.360748,-0.688775,-0.543295,1.166157,0.075574
4105,41.050000,-0.569723,-0.266186,-0.360390,-0.688970,-0.543274,1.166451,0.075590
4106,41.060000,-0.569508,-0.265900,-0.360410,-0.689248,-0.543230,1.166757,0.075569
4107,41.070000,-0.569376,-0.265860,-0.360146,-0.689510,-0.543157,1.167097,0.075572
4108,41.080000,-0.568485,-0.264736,-0.360268,-0.690613,-0.543032,1.167426,0.075537
4109,41.090000,-0.568453,-0.264966,-0.360002,-0.690690,-0.543029,1.167745,0.075545
4110,41.100000,-0.568407,-0.264929,-0.359696,-0.690902,-0.543022,1.168043,0.075568
4111,41.110000,-0.568395,-0.265362,-0.359341,-0.690930,-0.543007,1.168352,0.075595
4112,41.120000,-0.569287,-0.266771,-0.358554,-0.690061,-0.543107,1.168626,0.075716
4113,41.130000,-0.569835,-0.267310,-0.358153,-0.689608,-0.543106,1.168852,0.075817
4114,41.140000,-0.570372,-0.267924,-0.358028,-0.688991,-0.543141,1.169029,0.075902
4115,41.150000,-0.570267,-0.267596,-0.357994,-0.689223,-0.543081,1.169196,0.075916
4116,41.160000,-0.570746,-0.267795,-0.357948,-0.688773,-0.543086,1.169308,0.075984
4117,41.170000,-0.571117,-0.268185,-0.357957,-0.688308,-0.543041,1.169427,0.076016
4118,41.180000,-0.571494,-0.268806,-0.357355,-0.688066,-0.543027,1.169569,0.076050
4119,41.190000,-0.571749,-0.269449,-0.356847,-0.687867,-0.543023,1.169711,0.076034
4120,41.200000,-0.571866,-0.270045,-0.356392,-0.687772,-0.543025,1.169872,0.076019
4121,41.210000,-0.571999,-0.270820,-0.355682,-0.687724,-0.543027,1.170054,0.075984
4122,41.220000,-0.572112,-0.271231,-0.355101,-0.687768,-0.543025,1.170206,0.075969
4123,41.230000,-0.572225,-0.271479,-0.354678,-0.687794,-0.543001,1.170358,0.075979
4124,41.240000,-0.572483,-0.271320,-0.354430,-0.687771,-0.542996,1.170477,0.076003
4125,41.250000,-0.572716,-0.271166,-0.354198,-0.687757,-0.542997,1.170612,0.076049
4126,41.260000,-0.572963,-0.271018,-0.353883,-0.687772,-0.542969,1.170790,0.076105
4127,41.270000,-0.573319,-0.271040,-0.353468,-0.687680,-0.542955,1.171040,0.076149
4128,41.280000,-0.574451,-0.272715,-0.352597,-0.686519,-0.543080,1.171335,0.076272
4129,41.290000,-0.573469,-0.271731,-0.352705,-0.687674,-0.542970,1.171635,0.076235
4130,41.300000,-0.574594,-0.273515,-0.351925,-0.686425,-0.543142,1.171982,0.076394
4131,41.310000,-0.574073,-0.272962,-0.351914,-0.687087,-0.543089,1.172350,0.076439
4132,41.320000,-0.574342,-0.272781,-0.352163,-0.686806,-0.543133,1.172752,0.076503
4133,41.330000,-0.574057,-0.271930,-0.352566,-0.687175,-0.543114,1.173180,0.076534
4134,41.340000,-0.574050,-0.271363,-0.353124,-0.687118,-0.543127,1.173645,0.076626
4135,41.350000,-0.573850,-0.270957,-0.353315,-0.687348,-0.543217,1.174209,0.076755
4136,41.360000,-0.573566,-0.270611,-0.353788,-0.687478,-0.543280,1.174747,0.076875
4137,41.370000,-0.573288,-0.270111,-0.354313,-0.687636,-0.543284,1.175401,0.076976
4138,41.380000,-0.572785,-0.270137,-0.354356,-0.688023,-0.543322,1.176056,0.077070
4139,41.390000,-0.574147,-0.272331,-0.354350,-0.686023,-0.543569,1.176811,0.077289
4140,41.400000,-0.572616,-0.271544,-0.355474,-0.687033,-0.543430,1.177544,0.077325
4141,41.410000,-0.571707,-0.271019,-0.355571,-0.687945,-0.543457,1.178352,0.077441
4142,41.420000,-0.571389,-0.270563,-0.355848,-0.688246,-0.543497,1.179174,0.077599
4143,41.430000,-0.572804,-0.271549,-0.355845,-0.686681,-0.543714,1.180031,0.077872
4144,41.440000,-0.573352,-0.271575,-0.356229,-0.686014,-0.543767,1.180883,0.078162
4145,41.450000,-0.574002,-0.271539,-0.356885,-0.685143,-0.543803,1.181685,0.078468
4146,41.460000,-0.573894,-0.270921,-0.358104,-0.684843,-0.543795,1.182507,0.078704
4147,41.470000,-0.574143,-0.270541,-0.358614,-0.684517,-0.543796,1.183392,0.078956
4148,41.480000,-0.575161,-0.270739,-0.358797,-0.683487,-0.543894,1.184350,0.079233
4149,41.490000,-0.574762,-0.270498,-0.359046,-0.683788,-0.543810,1.185297,0.079400
4150,41.500000,-0.574630,-0.270206,-0.359325,-0.683868,-0.543730,1.186192,0.079551
4151,41.510000,-0.573332,-0.269240,-0.360305,-0.684821,-0.543577,1.187159,0.079665
4152,41.520000,-0.572925,-0.269267,-0.360430,-0.685086,-0.543530,1.188137,0.079855
4153,41.530000,-0.574663,-0.270853,-0.359278,-0.683609,-0.543611,1.189181,0.080221
4154,41.540000,-0.574679,-0.270700,-0.359694,-0.683437,-0.543391,1.190079,0.080471
4155,41.550000,-0.574940,-0.270494,-0.359800,-0.683243,-0.543184,1.190940,0.080754
4156,41.560000,-0.575171,-0.270011,-0.359808,-0.683236,-0.543019,1.191847,0.081027
4157,41.570000,-0.576538,-0.270508,-0.359307,-0.682150,-0.542993,1.192827,0.081376
4158,41.580000,-0.575579,-0.269249,-0.359292,-0.683464,-0.542740,1.193778,0.081526
4159,41.590000,-0.575777,-0.269433,-0.358785,-0.683492,-0.542755,1.194758,0.081671
4160,41.600000,-0.575440,-0.269119,-0.358626,-0.683982,-0.542624,1.195641,0.081834
4161,41.610000,-0.574898,-0.268333,-0.358587,-0.684766,-0.542484,1.196588,0.081944
4162,41.620000,-0.575027,-0.267675,-0.359016,-0.684691,-0.542397,1.197546,0.082124
4163,41.630000,-0.575035,-0.267180,-0.359451,-0.684649,-0.542348,1.198401,0.082280
4164,41.640000,-0.575723,-0.268031,-0.359436,-0.683746,-0.542399,1.199312,0.082479
4165,41.650000,-0.575364,-0.267869,-0.360032,-0.683798,-0.542292,1.200219,0.082590
4166,41.660000,-0.575005,-0.267682,-0.360773,-0.683783,-0.542212,1.201192,0.082662
4167,41.670000,-0.575943,-0.268979,-0.360359,-0.682701,-0.542288,1.202242,0.082849
4168,41.680000,-0.575607,-0.269413,-0.360314,-0.682838,-0.542384,1.203128,0.082832
4169,41.690000,-0.574478,-0.269568,-0.360179,-0.683797,-0.542338,1.204177,0.082793
4170,41.700000,-0.573923,-0.269073,-0.360530,-0.684273,-0.542248,1.205173,0.082824
4171,41.710000,-0.573588,-0.268792,-0.360232,-0.684822,-0.542235,1.206096,0.082769
4172,41.720000,-0.574302,-0.269379,-0.359866,-0.684184,-0.542328,1.206931,0.082903
4173,41.730000,-0.574036,-0.269625,-0.359776,-0.684359,-0.542330,1.207675,0.082953
4174,41.740000,-0.573748,-0.268626,-0.359844,-0.684956,-0.542245,1.208572,0.082969
4175,41.750000,-0.573782,-0.267996,-0.360061,-0.685061,-0.542129,1.209374,0.083081
4176,41.760000,-0.573662,-0.267300,-0.359551,-0.685701,-0.542093,1.210167,0.083061
4177,41.770000,-0.573570,-0.266608,-0.359491,-0.686079,-0.542067,1.210929,0.083124
4178,41.780000,-0.573494,-0.265813,-0.359678,-0.686352,-0.542070,1.211641,0.083127
4179,41.790000,-0.573276,-0.265173,-0.359474,-0.686889,-0.542096,1.212455,0.083113
4180,41.800000,-0.572760,-0.265097,-0.360186,-0.686976,-0.542067,1.213265,0.083111
4181,41.810000,-0.573087,-0.265643,-0.360284,-0.686440,-0.542146,1.214016,0.083142
4182,41.820000,-0.572756,-0.265007,-0.359765,-0.687235,-0.542006,1.214826,0.083172
4183,41.830000,-0.572472,-0.264231,-0.360225,-0.687528,-0.541946,1.215580,0.083193
4184,41.840000,-0.572436,-0.264008,-0.360287,-0.687612,-0.542042,1.216337,0.083167
4185,41.850000,-0.572234,-0.263852,-0.360607,-0.687673,-0.542076,1.217134,0.083198
4186,41.860000,-0.572894,-0.264516,-0.360962,-0.686681,-0.542201,1.217994,0.083235
4187,41.870000,-0.572736,-0.264246,-0.361432,-0.686669,-0.542231,1.218836,0.083254
4188,41.880000,-0.572543,-0.263842,-0.361615,-0.686889,-0.542258,1.219696,0.083280
4189,41.890000,-0.572981,-0.264229,-0.361505,-0.686433,-0.542358,1.220632,0.083238
4190,41.900000,-0.573762,-0.265418,-0.361448,-0.685351,-0.542482,1.221622,0.083253
4191,41.910000,-0.573938,-0.265158,-0.361920,-0.685055,-0.542527,1.222530,0.083279
4192,41.920000,-0.573595,-0.264446,-0.362261,-0.685437,-0.542582,1.223506,0.083230
4193,41.930000,-0.574346,-0.263995,-0.361848,-0.685201,-0.542559,1.224552,0.083238
4194,41.940000,-0.574868,-0.264113,-0.361408,-0.684949,-0.542601,1.225689,0.083193
4195,41.950000,-0.575066,-0.264121,-0.361487,-0.684739,-0.542740,1.226828,0.083127
4196,41.960000,-0.574041,-0.264331,-0.361478,-0.685521,-0.542804,1.228046,0.082945
4197,41.970000,-0.574231,-0.265034,-0.361200,-0.685237,-0.542919,1.229319,0.082774
4198,41.980000,-0.574578,-0.265890,-0.360448,-0.685010,-0.542943,1.230630,0.082686
4199,41.990000,-0.573646,-0.265886,-0.360728,-0.685646,-0.542990,1.231887,0.082450
4200,42.000000,-0.574129,-0.267568,-0.360219,-0.684855,-0.543108,1.233194,0.082393
4201,42.010000,-0.574095,-0.267286,-0.359883,-0.685170,-0.543124,1.234578,0.082195
4202,42.020000,-0.573719,-0.266534,-0.359239,-0.686115,-0.543032,1.235860,0.082079
4203,42.030000,-0.574519,-0.267980,-0.358390,-0.685326,-0.543170,1.237193,0.082040
4204,42.040000,-0.574894,-0.268420,-0.357981,-0.685053,-0.543122,1.238649,0.081998
4205,42.050000,-0.574022,-0.268275,-0.357738,-0.685967,-0.543167,1.239939,0.081801
4206,42.060000,-0.575204,-0.270110,-0.356726,-0.684783,-0.543303,1.241274,0.081785
4207,42.070000,-0.574596,-0.269992,-0.356666,-0.685370,-0.543172,1.242600,0.081661
4208,42.080000,-0.575358,-0.270981,-0.355521,-0.684936,-0.543271,1.244011,0.081680
4209,42.090000,-0.575670,-0.270522,-0.355305,-0.684967,-0.543264,1.245321,0.081616
4210,42.100000,-0.575947,-0.270368,-0.355142,-0.684880,-0.543238,1.246568,0.081623
4211,42.110000,-0.576943,-0.270844,-0.354182,-0.684350,-0.543388,1.247937,0.081700
4212,42.120000,-0.577669,-0.270074,-0.354189,-0.684038,-0.543378,1.249253,0.081700
4213,42.130000,-0.577875,-0.270210,-0.354040,-0.683888,-0.543373,1.250439,0.081721
4214,42.140000,-0.578391,-0.271302,-0.353875,-0.683104,-0.543455,1.251746,0.081763
4215,42.150000,-0.578734,-0.272754,-0.353802,-0.682273,-0.543613,1.253130,0.081792
4216,42.160000,-0.578539,-0.273144,-0.354115,-0.682120,-0.543619,1.254408,0.081757
4217,42.170000,-0.578547,-0.273805,-0.354020,-0.681898,-0.543695,1.255702,0.081756
4218,42.180000,-0.579183,-0.274645,-0.353756,-0.681157,-0.543822,1.257129,0.081856
4219,42.190000,-0.579359,-0.274241,-0.353984,-0.681051,-0.543861,1.258344,0.081876
4220,42.200000,-0.579664,-0.274360,-0.354285,-0.680587,-0.543925,1.259543,0.081979
4221,42.210000,-0.580673,-0.274691,-0.354148,-0.679664,-0.544050,1.260774,0.082179
4222,42.220000,-0.581221,-0.274371,-0.354308,-0.679241,-0.544077,1.261918,0.082356
4223,42.230000,-0.581503,-0.273816,-0.355215,-0.678750,-0.544111,1.263012,0.082495
4224,42.240000,-0.582123,-0.273480,-0.355981,-0.677952,-0.544198,1.264164,0.082676
4225,42.250000,-0.583144,-0.273642,-0.355789,-0.677109,-0.544266,1.265395,0.082877
4226,42.260000,-0.583462,-0.273684,-0.356076,-0.676667,-0.544421,1.266551,0.083011
4227,42.270000,-0.582817,-0.273464,-0.356601,-0.677036,-0.544479,1.267775,0.082948
4228,42.280000,-0.582733,-0.273355,-0.356802,-0.677046,-0.544590,1.269078,0.082983
4229,42.290000,-0.582290,-0.274087,-0.356508,-0.677287,-0.544673,1.270410,0.083009
4230,42.300000,-0.581664,-0.274675,-0.356280,-0.677706,-0.544802,1.271677,0.082905
4231,42.310000,-0.580159,-0.274083,-0.356732,-0.678997,-0.544888,1.272888,0.082729
4232,42.320000,-0.580066,-0.274331,-0.356499,-0.679098,-0.544982,1.274211,0.082787
4233,42.330000,-0.579405,-0.273941,-0.356882,-0.679618,-0.545140,1.275486,0.082706
4234,42.340000,-0.578645,-0.273719,-0.357422,-0.680072,-0.545301,1.276639,0.082678
4235,42.350000,-0.578426,-0.273949,-0.357968,-0.679878,-0.545550,1.277920,0.082679
4236,42.360000,-0.578578,-0.273009,-0.357910,-0.680158,-0.545591,1.279181,0.082760
4237,42.370000,-0.577663,-0.271803,-0.358865,-0.680914,-0.545698,1.280325,0.082644
4238,42.380000,-0.576721,-0.271570,-0.359154,-0.681653,-0.545847,1.281582,0.082539
4239,42.390000,-0.576733,-0.271482,-0.359336,-0.681583,-0.546084,1.282847,0.082564
4240,42.400000,-0.576618,-0.270287,-0.359362,-0.682140,-0.546087,1.284062,0.082525
4241,42.410000,-0.575386,-0.270147,-0.360203,-0.682792,-0.546272,1.285331,0.082408
4242,42.420000,-0.574344,-0.269888,-0.360612,-0.683556,-0.546391,1.286625,0.082353
4243,42.430000,-0.575009,-0.270684,-0.359908,-0.683052,-0.546576,1.287889,0.082390
4244,42.440000,-0.573845,-0.270459,-0.360023,-0.684059,-0.546688,1.289289,0.082286
4245,42.450000,-0.573164,-0.270551,-0.359791,-0.684716,-0.546811,1.290594,0.082179
4246,42.460000,-0.573483,-0.271577,-0.359552,-0.684169,-0.547031,1.291870,0.082271
4247,42.470000,-0.573106,-0.271520,-0.359210,-0.684686,-0.547169,1.293269,0.082259
4248,42.480000,-0.573585,-0.272193,-0.359126,-0.684062,-0.547337,1.294479,0.082317
4249,42.490000,-0.574314,-0.272339,-0.358480,-0.683730,-0.547498,1.295745,0.082433
4250,42.500000,-0.573926,-0.272124,-0.358776,-0.683986,-0.547628,1.297128,0.082479
4251,42.510000,-0.574532,-0.273564,-0.358820,-0.682879,-0.547808,1.298384,0.082617
4252,42.520000,-0.574886,-0.273969,-0.357980,-0.682860,-0.547997,1.299661,0.082661
4253,42.530000,-0.574678,-0.274370,-0.358121,-0.682800,-0.548165,1.301009,0.082703
4254,42.540000,-0.575013,-0.275406,-0.357966,-0.682182,-0.548278,1.302336,0.082741
4255,42.550000,-0.574829,-0.275604,-0.357227,-0.682644,-0.548348,1.303581,0.082780
4256,42.560000,-0.574741,-0.275113,-0.357268,-0.682895,-0.548472,1.304930,0.082866
4257,42.570000,-0.575216,-0.276120,-0.356768,-0.682350,-0.548554,1.306223,0.082939
4258,42.580000,-0.575180,-0.276296,-0.356354,-0.682525,-0.548558,1.307375,0.083049
4259,42.590000,-0.575877,-0.276479,-0.356099,-0.681996,-0.548665,1.308589,0.083250
4260,42.600000,-0.576230,-0.276633,-0.356538,-0.681406,-0.548742,1.309822,0.083453
4261,42.610000,-0.576744,-0.276830,-0.356471,-0.680926,-0.548719,1.310869,0.083680
4262,42.620000,-0.577520,-0.277702,-0.356139,-0.680086,-0.548738,1.311972,0.083987
4263,42.630000,-0.578408,-0.277403,-0.355805,-0.679629,-0.548834,1.313188,0.084233
4264,42.640000,-0.578367,-0.277614,-0.356501,-0.679213,-0.548911,1.314376,0.084400
4265,42.650000,-0.578864,-0.278296,-0.356326,-0.678601,-0.549017,1.315534,0.084617
4266,42.660000,-0.579224,-0.279307,-0.355459,-0.678334,-0.549132,1.316746,0.084727
4267,42.670000,-0.578728,-0.280048,-0.355568,-0.678394,-0.549273,1.318092,0.084781
4268,42.680000,-0.579186,-0.281512,-0.355344,-0.677514,-0.549411,1.319228,0.085003
4269,42.690000,-0.579523,-0.282582,-0.354887,-0.677020,-0.549513,1.320369,0.085183
4270,42.700000,-0.580168,-0.283366,-0.354945,-0.676109,-0.549651,1.321525,0.085380
4271,42.710000,-0.580160,-0.283345,-0.355045,-0.676072,-0.549693,1.322658,0.085563
4272,42.720000,-0.580631,-0.283527,-0.355164,-0.675528,-0.549734,1.323622,0.085862
4273,42.730000,-0.581227,-0.283702,-0.355041,-0.675007,-0.549799,1.324650,0.086087
4274,42.740000,-0.580978,-0.283523,-0.355591,-0.675007,-0.549902,1.325791,0.086261
4275,42.750000,-0.580742,-0.283749,-0.355314,-0.675261,-0.550012,1.326980,0.086437
4276,42.760000,-0.580906,-0.284671,-0.355148,-0.674819,-0.550104,1.328033,0.086599
4277,42.770000,-0.580284,-0.285240,-0.355004,-0.675190,-0.550248,1.329217,0.086716
4278,42.780000,-0.579925,-0.285976,-0.354833,-0.675277,-0.550409,1.330431,0.086819
4279,42.790000,-0.579411,-0.285937,-0.354656,-0.675827,-0.550460,1.331595,0.086848
4280,42.800000,-0.579036,-0.286679,-0.354358,-0.675990,-0.550669,1.332730,0.087042
4281,42.810000,-0.578507,-0.286787,-0.354090,-0.676538,-0.550764,1.333799,0.087124
4282,42.820000,-0.578461,-0.286768,-0.354378,-0.676434,-0.550864,1.334919,0.087217
4283,42.830000,-0.578325,-0.286644,-0.354093,-0.676752,-0.550959,1.335960,0.087338
4284,42.840000,-0.577806,-0.285995,-0.354395,-0.677312,-0.551074,1.337056,0.087470
4285,42.850000,-0.577379,-0.285775,-0.354683,-0.677618,-0.551100,1.338069,0.087565
4286,42.860000,-0.577411,-0.285852,-0.354746,-0.677526,-0.551197,1.339190,0.087684
4287,42.870000,-0.577058,-0.285963,-0.354643,-0.677833,-0.551396,1.340285,0.087798
4288,42.880000,-0.576646,-0.285878,-0.355159,-0.677949,-0.551459,1.341305,0.087915
4289,42.890000,-0.576493,-0.286076,-0.355244,-0.677951,-0.551494,1.342332,0.088021
4290,42.900000,-0.576306,-0.286221,-0.355626,-0.677849,-0.551664,1.343426,0.088186
4291,42.910000,-0.575721,-0.286198,-0.355643,-0.678347,-0.551767,1.344473,0.088327
4292,42.920000,-0.575463,-0.286364,-0.355636,-0.678499,-0.551774,1.345447,0.088507
4293,42.930000,-0.575779,-0.286235,-0.355389,-0.678414,-0.551761,1.346447,0.088659
4294,42.940000,-0.575877,-0.286332,-0.355927,-0.678009,-0.551847,1.347470,0.088816
4295,42.950000,-0.575818,-0.286135,-0.355605,-0.678311,-0.551925,1.348508,0.089028
4296,42.960000,-0.576027,-0.285999,-0.355617,-0.678184,-0.551923,1.349463,0.089261
4297,42.970000,-0.576431,-0.286308,-0.355330,-0.677862,-0.551944,1.350403,0.089412
4298,42.980000,-0.576503,-0.286268,-0.356437,-0.677236,-0.552018,1.351446,0.089614
4299,42.990000,-0.576316,-0.286048,-0.355967,-0.677734,-0.552053,1.352572,0.089715
4300,43.000000,-0.576243,-0.286224,-0.355693,-0.677866,-0.552024,1.353557,0.089850
4301,43.010000,-0.575818,-0.286648,-0.355683,-0.678053,-0.552046,1.354597,0.089886
4302,43.020000,-0.574972,-0.286713,-0.356180,-0.678482,-0.552079,1.355762,0.089970
4303,43.030000,-0.574729,-0.286441,-0.355552,-0.679133,-0.552088,1.356902,0.089969
4304,43.040000,-0.574128,-0.286853,-0.355606,-0.679439,-0.552133,1.358010,0.089979
4305,43.050000,-0.573633,-0.286958,-0.356169,-0.679518,-0.552206,1.359111,0.090047
4306,43.060000,-0.572969,-0.286873,-0.356543,-0.679917,-0.552180,1.360284,0.090145
4307,43.070000,-0.573146,-0.286975,-0.355924,-0.680049,-0.552259,1.361472,0.090227
4308,43.080000,-0.573148,-0.287588,-0.356012,-0.679742,-0.552307,1.362608,0.090279
4309,43.090000,-0.572295,-0.287640,-0.357167,-0.679833,-0.552325,1.363761,0.090334
4310,43.100000,-0.572256,-0.287183,-0.356152,-0.680591,-0.552259,1.364941,0.090440
4311,43.110000,-0.572650,-0.287806,-0.355987,-0.680083,-0.552381,1.366218,0.090484
4312,43.120000,-0.571971,-0.287780,-0.355829,-0.680748,-0.552350,1.367460,0.090563
4313,43.130000,-0.571691,-0.287550,-0.355542,-0.681230,-0.552291,1.368661,0.090598
4314,43.140000,-0.571751,-0.287816,-0.355425,-0.681128,-0.552401,1.369976,0.090574
4315,43.150000,-0.571083,-0.287570,-0.354890,-0.682071,-0.552407,1.371310,0.090566
4316,43.160000,-0.570713,-0.287238,-0.354600,-0.682671,-0.552365,1.372510,0.090554
4317,43.170000,-0.570375,-0.287179,-0.354460,-0.683051,-0.552469,1.373856,0.090504
4318,43.180000,-0.570290,-0.287015,-0.353897,-0.683482,-0.552519,1.375245,0.090508
4319,43.190000,-0.569607,-0.287251,-0.354145,-0.683825,-0.552574,1.376460,0.090455
4320,43.200000,-0.569692,-0.287156,-0.354238,-0.683746,-0.552505,1.377789,0.090522
4321,43.210000,-0.569660,-0.287563,-0.353533,-0.683967,-0.552557,1.379192,0.090525
4322,43.220000,-0.569080,-0.288093,-0.353916,-0.684027,-0.552593,1.380413,0.090483
4323,43.230000,-0.568801,-0.287805,-0.354148,-0.684261,-0.552463,1.381782,0.090510
4324,43.240000,-0.568254,-0.288465,-0.353491,-0.684777,-0.552494,1.383144,0.090442
4325,43.250000,-0.567477,-0.288951,-0.354044,-0.684930,-0.552534,1.384424,0.090335
4326,43.260000,-0.566524,-0.288830,-0.354465,-0.685553,-0.552481,1.385755,0.090274
