Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801750876,3,-0.30930257,-0.6276815,0.63723445,0.32292435,-1.0
801750886,3,-0.30929655,-0.62769246,0.6372277,0.3229221,-1.0
801750896,3,-0.3092919,-0.62770003,0.63722694,0.32291332,-1.0
801750906,3,-0.30929545,-0.6276946,0.63722575,0.32292292,-1.0
801750916,3,-0.30929643,-0.627693,0.63722587,0.32292473,-1.0
801750926,3,-0.30929074,-0.62770075,0.63723314,0.32290077,-1.0
801750936,3,-0.30929238,-0.6276976,0.63723594,0.3228999,-1.0
801750946,3,-0.30929223,-0.6276982,0.63723403,0.32290256,-1.0
801750956,3,-0.3092872,-0.62770474,0.6372421,0.32287875,-1.0
801750966,3,-0.3092817,-0.6277138,0.6372407,0.32286912,-1.0
801750976,3,-0.30927616,-0.6277241,0.6372331,0.3228694,-1.0
801750986,3,-0.30927977,-0.6277195,0.6372272,0.32288662,-1.0
801750996,3,-0.30927372,-0.6277292,0.6372274,0.32287318,-1.0
801751006,3,-0.30927595,-0.6277247,0.63723224,0.32287025,-1.0
801751016,3,-0.3092756,-0.6277255,0.63723093,0.32287166,-1.0
801751026,3,-0.3092702,-0.62773466,0.63722825,0.32286423,-1.0
801751036,3,-0.30927137,-0.6277335,0.63722444,0.32287282,-1.0
801751046,3,-0.30926493,-0.6277436,0.63722587,0.3228566,-1.0
801751056,3,-0.30926657,-0.62774104,0.63722545,0.3228608,-1.0
801751066,3,-0.30926284,-0.627746,0.6372307,0.32284445,-1.0
801751076,3,-0.3092682,-0.6277375,0.6372301,0.3228569,-1.0
801751086,3,-0.30926797,-0.62773865,0.6372259,0.3228631,-1.0
801751096,3,-0.3092655,-0.6277418,0.6372304,0.32285064,-1.0
801751106,3,-0.30926254,-0.6277469,0.63722867,0.32284704,-1.0
801751116,3,-0.30925924,-0.62775344,0.63722223,0.32285017,-1.0
801751126,3,-0.3092568,-0.62775546,0.637232,0.32282913,-1.0
801751136,3,-0.30926096,-0.62774783,0.63723695,0.3228303,-1.0
801751146,3,-0.30925977,-0.62775135,0.63722825,0.32284164,-1.0
801751156,3,-0.30925956,-0.62775207,0.6372262,0.32284445,-1.0
801751166,3,-0.30925333,-0.6277623,0.63722515,0.32283267,-1.0
801751176,3,-0.30925125,-0.6277657,0.63722503,0.32282838,-1.0
801751186,3,-0.30924827,-0.62777054,0.6372247,0.3228225,-1.0
801751196,3,-0.3092491,-0.62776816,0.63723034,0.3228152,-1.0
801751206,3,-0.3092459,-0.6277736,0.6372286,0.32281107,-1.0
801751216,3,-0.30924258,-0.62777835,0.63723177,0.32279885,-1.0
801751226,3,-0.3092421,-0.6277777,0.63723946,0.3227854,-1.0
801751236,3,-0.30923524,-0.6277891,0.6372372,0.3227742,-1.0
801751246,3,-0.30923128,-0.62779653,0.6372314,0.3227749,-1.0
801751256,3,-0.3092211,-0.6278127,0.63723266,0.32275084,-1.0
801751266,3,-0.30921996,-0.6278149,0.6372305,0.3227518,-1.0
801751276,3,-0.3092203,-0.6278145,0.6372297,0.32275397,-1.0
801751286,3,-0.3092167,-0.62782127,0.6372245,0.3227545,-1.0
801751296,3,-0.30921614,-0.62782186,0.6372262,0.32275048,-1.0
801751306,3,-0.3092186,-0.62781835,0.637224,0.3227593,-1.0
801751316,3,-0.30922285,-0.62781066,0.63722837,0.32276154,-1.0
801751326,3,-0.30922195,-0.6278126,0.6372257,0.3227639,-1.0
801751336,3,-0.3092165,-0.62781966,0.6372345,0.322738,-1.0
801751346,3,-0.30921838,-0.6278153,0.63724166,0.32273054,-1.0
801751356,3,-0.309215,-0.6278215,0.63723737,0.32273018,-1.0
