Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801441388,3,-0.49287704,-0.49837276,0.5016193,0.50702554
801441398,3,-0.49288633,-0.49837127,0.5016209,0.5070165
801441408,3,-0.49288502,-0.49837446,0.5016177,0.50701773
801441418,3,-0.4928873,-0.49837515,0.50161695,0.50701547
801441428,3,-0.49288836,-0.4983702,0.50162184,0.50701445
801441438,3,-0.49288556,-0.49837878,0.50161344,0.50701714
801441448,3,-0.49288508,-0.49838644,0.5016059,0.5070175
801441458,3,-0.49288586,-0.49838614,0.5016062,0.5070168
801441468,3,-0.49289116,-0.4983893,0.50160325,0.50701153
801441478,3,-0.49289012,-0.4983959,0.5015967,0.5070125
801441488,3,-0.49289617,-0.4983985,0.5015941,0.50700647
801441498,3,-0.49289685,-0.49839768,0.50159496,0.5070059
801441508,3,-0.4929013,-0.4984009,0.5015919,0.50700146
801441518,3,-0.49290493,-0.49840924,0.50158376,0.5069978
801441528,3,-0.49291018,-0.4984104,0.50158256,0.50699264
801441538,3,-0.4929053,-0.49841076,0.5015822,0.50699747
801441548,3,-0.49290583,-0.49841654,0.50157654,0.50699687
801441558,3,-0.4929094,-0.4984207,0.5015725,0.5069933
801441568,3,-0.49290878,-0.49842468,0.5015685,0.50699383
801441578,3,-0.49291807,-0.4984372,0.50155634,0.5069846
801441588,3,-0.49292344,-0.49843517,0.5015584,0.50697935
801441598,3,-0.49292606,-0.4984371,0.5015566,0.5069768
801441608,3,-0.4929277,-0.4984414,0.5015523,0.50697505
801441618,3,-0.4929281,-0.49844116,0.5015526,0.50697476
801441628,3,-0.49293125,-0.49844414,0.5015496,0.5069716
801441638,3,-0.4929379,-0.49845105,0.5015429,0.506965
801441648,3,-0.49293765,-0.49845088,0.50154316,0.5069652
801441658,3,-0.49294135,-0.4984594,0.5015348,0.5069615
801441668,3,-0.49294332,-0.4984614,0.5015328,0.50695956
801441678,3,-0.49294695,-0.49846062,0.50153357,0.506956
801441688,3,-0.4929571,-0.4984617,0.5015326,0.50694597
801441698,3,-0.49296084,-0.49846515,0.5015293,0.5069423
801441708,3,-0.49296373,-0.49846578,0.50152874,0.5069395
801441718,3,-0.49296734,-0.4984662,0.50152826,0.5069359
801441728,3,-0.49297076,-0.4984746,0.50152,0.50693244
801441738,3,-0.49297455,-0.4984744,0.5015203,0.5069288
801441748,3,-0.49297202,-0.49847618,0.5015185,0.5069312
801441758,3,-0.49298012,-0.49848527,0.5015097,0.50692314
801441768,3,-0.49298236,-0.49848244,0.5015126,0.506921
801441778,3,-0.4929859,-0.49848095,0.501514,0.50691754
801441788,3,-0.4929858,-0.49848208,0.501513,0.5069176
801441798,3,-0.49299237,-0.49848416,0.501511,0.50691116
801441808,3,-0.4929932,-0.49848622,0.50150895,0.50691026
801441817,3,-0.49299237,-0.4984931,0.50150216,0.50691104
801441827,3,-0.49300128,-0.49849397,0.5015014,0.5069023
801441837,3,-0.49299815,-0.49849537,0.5014999,0.5069053
801441847,3,-0.4930005,-0.49849913,0.5014962,0.50690293
801441857,3,-0.49300736,-0.49850464,0.50149095,0.5068962
801441867,3,-0.493001,-0.4985049,0.5014906,0.5069024
801441877,3,-0.4930025,-0.49851158,0.50148404,0.5069009
801441887,3,-0.49300334,-0.4985109,0.50148475,0.5069001
801441897,3,-0.49300525,-0.498516,0.50147974,0.50689816
801441907,3,-0.49300963,-0.49851364,0.5014821,0.5068939
801441917,3,-0.4930168,-0.4985199,0.501476,0.5068867
801441927,3,-0.49302015,-0.4985314,0.5014647,0.5068833
801441937,3,-0.49302483,-0.49853635,0.50145984,0.5068787
801441947,3,-0.4930359,-0.4985387,0.5014577,0.50686777
801441957,3,-0.4930426,-0.4985427,0.5014538,0.50686115
801441967,3,-0.49305037,-0.49854755,0.50144917,0.50685346
801441977,3,-0.4930537,-0.49854767,0.50144905,0.5068502
801441987,3,-0.49304733,-0.49854973,0.501447,0.50685644
801441997,3,-0.49305016,-0.49855196,0.5014449,0.50685364
801442007,3,-0.4930518,-0.49855313,0.50144356,0.50685203
801442017,3,-0.4930543,-0.49855494,0.501442,0.5068495
801442027,3,-0.49305806,-0.4985533,0.50144356,0.50684583
801442037,3,-0.4930508,-0.49855933,0.50143754,0.5068529
801442047,3,-0.49305525,-0.4985646,0.5014324,0.5068485
801442057,3,-0.49305713,-0.4985668,0.5014302,0.5068466
801442067,3,-0.49305698,-0.49856883,0.50142825,0.5068467
801442077,3,-0.49304754,-0.49857268,0.50142443,0.506856
801442087,3,-0.49305123,-0.4985722,0.5014249,0.5068523
801442097,3,-0.4930528,-0.49857166,0.5014253,0.5068508
801442107,3,-0.49306422,-0.49857485,0.50142235,0.5068396
801442117,3,-0.4930727,-0.49858084,0.5014166,0.5068312
801442127,3,-0.49307296,-0.49858406,0.5014134,0.5068309
801442137,3,-0.49306744,-0.49859715,0.5014006,0.5068362
801442147,3,-0.49307686,-0.4986045,0.50139344,0.5068269
801442157,3,-0.49307653,-0.4986108,0.50138706,0.5068271
801442167,3,-0.4930739,-0.49861804,0.5013801,0.5068296
801442177,3,-0.4930724,-0.49861705,0.501381,0.5068311
801442187,3,-0.49307737,-0.4986219,0.50137633,0.50682616
801442197,3,-0.4930845,-0.49862096,0.50137734,0.5068192
801442207,3,-0.4930858,-0.4986241,0.5013742,0.5068178
801442217,3,-0.49308124,-0.49862602,0.5013722,0.50682235
801442227,3,-0.4930832,-0.49863008,0.50136834,0.5068204
801442237,3,-0.49308038,-0.49862722,0.5013711,0.5068231
801442247,3,-0.49307793,-0.49863005,0.5013682,0.50682557
801442257,3,-0.49308145,-0.49862656,0.5013716,0.5068221
801442267,3,-0.49307814,-0.49862516,0.50137323,0.5068254
801442277,3,-0.4930833,-0.49862674,0.5013715,0.5068203
801442287,3,-0.493092,-0.49862835,0.50137,0.50681174
801442297,3,-0.49309728,-0.4986281,0.5013704,0.50680655
801442307,3,-0.4930977,-0.49862716,0.50137126,0.50680614
801442317,3,-0.49309677,-0.49862504,0.50137323,0.506807
801442327,3,-0.4931069,-0.49862888,0.5013698,0.5067971
801442337,3,-0.49310985,-0.4986293,0.5013693,0.50679415
801442347,3,-0.4931176,-0.49863082,0.5013679,0.5067865
801442357,3,-0.49312377,-0.4986274,0.5013713,0.5067805
801442367,3,-0.49312544,-0.49862856,0.5013702,0.50677884
801442377,3,-0.4931228,-0.49862328,0.50137544,0.5067815
801442387,3,-0.49312228,-0.49862304,0.5013756,0.506782
801442397,3,-0.49312365,-0.4986238,0.50137484,0.5067807
801442407,3,-0.4931197,-0.4986277,0.501371,0.5067845
801442417,3,-0.49312,-0.49862316,0.50137544,0.5067842
801442427,3,-0.4931192,-0.49863034,0.5013684,0.506785
801442437,3,-0.49312603,-0.4986362,0.5013627,0.5067782
801442447,3,-0.49312818,-0.4986343,0.5013645,0.5067761
801442457,3,-0.493127,-0.49863127,0.50136757,0.5067773
801442466,3,-0.49312726,-0.4986362,0.50136274,0.506777
801442476,3,-0.49313053,-0.49863648,0.5013625,0.50677377
801442486,3,-0.49313602,-0.498638,0.50136095,0.50676835
801442496,3,-0.49314156,-0.498637,0.5013621,0.50676286
801442506,3,-0.49314055,-0.49863464,0.50136435,0.50676394
801442516,3,-0.4931447,-0.49863,0.501369,0.50675994
801442526,3,-0.49314404,-0.49863255,0.50136644,0.50676054
801442536,3,-0.49314234,-0.49863923,0.5013599,0.50676215
801442546,3,-0.49313793,-0.49864975,0.50134957,0.5067663
801442556,3,-0.49313068,-0.49865147,0.50134766,0.5067734
801442566,3,-0.49313238,-0.49865207,0.50134706,0.50677174
801442576,3,-0.4931332,-0.49865246,0.5013468,0.50677097
801442586,3,-0.49313203,-0.498651,0.501348,0.5067721
801442596,3,-0.49313346,-0.4986553,0.50134397,0.5067707
801442606,3,-0.49312815,-0.49865365,0.5013455,0.5067759
801442616,3,-0.4931365,-0.49866217,0.5013373,0.50676763
801442626,3,-0.4931392,-0.49866346,0.50133604,0.50676495
801442636,3,-0.49314424,-0.4986682,0.5013313,0.50675994
801442646,3,-0.49315453,-0.49866357,0.50133586,0.50674987
801442656,3,-0.49316004,-0.49866486,0.50133485,0.50674444
801442666,3,-0.49316207,-0.4986634,0.50133634,0.5067425
801442676,3,-0.4931616,-0.49867162,0.5013282,0.50674284
801442686,3,-0.49316466,-0.49867284,0.50132716,0.50673985
801442696,3,-0.49316648,-0.49867496,0.50132495,0.506738
801442706,3,-0.4931637,-0.49867627,0.50132364,0.5067407
801442716,3,-0.4931738,-0.4986824,0.50131774,0.50673074
801442726,3,-0.49317655,-0.4986809,0.50131917,0.50672805
801442736,3,-0.49318525,-0.49868163,0.50131863,0.50671947
801442746,3,-0.49318522,-0.49868086,0.5013194,0.5067195
801442756,3,-0.4931903,-0.49868178,0.5013184,0.5067145
801442766,3,-0.49319097,-0.49867484,0.5013253,0.5067139
801442776,3,-0.4931891,-0.49868202,0.5013183,0.5067157
801442786,3,-0.49319467,-0.49869448,0.50130594,0.50671005
801442796,3,-0.49319312,-0.49868813,0.50131226,0.50671166
801442806,3,-0.49320185,-0.49869335,0.5013073,0.506703
801442816,3,-0.49320278,-0.49869722,0.5013034,0.50670207
801442826,3,-0.49320194,-0.4986947,0.50130594,0.50670296
801442836,3,-0.4932068,-0.4986935,0.50130713,0.5066982
801442846,3,-0.49320793,-0.4986927,0.5013079,0.50669706
801442856,3,-0.4932173,-0.49869552,0.50130516,0.5066878
801442866,3,-0.4932178,-0.49869418,0.50130653,0.50668734
801442876,3,-0.4932191,-0.49869752,0.50130326,0.50668603
801442886,3,-0.49322057,-0.49869716,0.5013037,0.5066846
801442896,3,-0.4932199,-0.49870253,0.5012985,0.5066852
801442906,3,-0.49321696,-0.4986999,0.5013009,0.50668806
801442916,3,-0.49322262,-0.49869552,0.5013053,0.5066826
801442926,3,-0.4932237,-0.49869794,0.50130284,0.5066815
801442936,3,-0.49322385,-0.49870664,0.5012943,0.50668126
801442946,3,-0.49321973,-0.4987073,0.5012937,0.5066853
801442956,3,-0.49322113,-0.4987081,0.5012929,0.5066839
801442966,3,-0.49321732,-0.498716,0.50128514,0.5066876
801442976,3,-0.49321085,-0.49871367,0.50128734,0.506694
801442986,3,-0.49320608,-0.49871033,0.50129056,0.5066987
801442996,3,-0.4932155,-0.4987167,0.5012843,0.5066894
801443006,3,-0.49321598,-0.49871784,0.50128335,0.5066889
801443016,3,-0.4932176,-0.49872035,0.5012808,0.5066873
801443026,3,-0.4932172,-0.4987207,0.5012804,0.50668764
801443036,3,-0.49322417,-0.49872452,0.5012768,0.5066808
801443046,3,-0.49322617,-0.49872574,0.5012756,0.50667876
801443056,3,-0.49323535,-0.49872547,0.50127584,0.50666976
801443066,3,-0.4932351,-0.49872202,0.50127935,0.50667006
801443076,3,-0.4932267,-0.49871838,0.5012828,0.50667834
801443086,3,-0.49322337,-0.4987195,0.50128174,0.5066816
801443096,3,-0.4932286,-0.49872068,0.50128067,0.50667644
801443106,3,-0.49323606,-0.498726,0.5012755,0.50666904
801443115,3,-0.4932323,-0.49872822,0.5012734,0.50667274
801443125,3,-0.49322802,-0.4987246,0.50127673,0.506677
801443135,3,-0.49322757,-0.49871922,0.501282,0.50667745
801443145,3,-0.4932239,-0.4987177,0.50128347,0.5066811
801443155,3,-0.49323085,-0.49872202,0.50127923,0.50667423
801443165,3,-0.49322963,-0.49871957,0.50128174,0.5066754
801443175,3,-0.4932281,-0.4987217,0.50127953,0.5066769
801443185,3,-0.49322683,-0.49872932,0.501272,0.5066781
801443195,3,-0.4932269,-0.4987238,0.5012775,0.50667804
801443205,3,-0.49323133,-0.49871892,0.50128233,0.50667375
801443215,3,-0.4932341,-0.49871507,0.5012861,0.5066711
801443225,3,-0.49323565,-0.49871013,0.5012911,0.50666964
801443235,3,-0.49323553,-0.4987102,0.501291,0.50666976
801443245,3,-0.49323192,-0.49870533,0.50129575,0.50667334
801443255,3,-0.4932362,-0.49870813,0.501293,0.5066691
801443266,3,-0.49323133,-0.49870956,0.5012916,0.5066739
801443276,3,-0.49322274,-0.49871147,0.5012896,0.5066823
801443286,3,-0.49321422,-0.4987153,0.5012858,0.5066907
801443296,3,-0.49321353,-0.49871188,0.5012891,0.50669134
801443306,3,-0.49321455,-0.49871695,0.5012842,0.5066903
801443316,3,-0.49321297,-0.49871996,0.5012811,0.5066918
801443326,3,-0.49321616,-0.49871936,0.5012817,0.5066887
801443336,3,-0.49321565,-0.49871847,0.5012827,0.50668925
801443346,3,-0.49321714,-0.4987186,0.5012825,0.50668776
801443356,3,-0.49321535,-0.49872118,0.50127995,0.5066895
801443366,3,-0.49322072,-0.498719,0.50128216,0.5066842
801443376,3,-0.49321905,-0.49872047,0.5012807,0.50668585
801443386,3,-0.49321878,-0.49872681,0.50127447,0.50668603
801443396,3,-0.4932188,-0.498731,0.50127023,0.506686
801443406,3,-0.49322122,-0.4987281,0.5012732,0.50668365
801443416,3,-0.49321687,-0.498723,0.5012783,0.50668794
801443426,3,-0.49321473,-0.49872032,0.5012807,0.5066901
801443436,3,-0.4932162,-0.49872082,0.50128037,0.50668865
801443446,3,-0.493207,-0.4987171,0.50128394,0.5066977
801443456,3,-0.4932054,-0.4987133,0.5012875,0.5066993
801443466,3,-0.49320525,-0.49871927,0.50128174,0.50669944
801443476,3,-0.49320373,-0.49872446,0.50127673,0.5067009
801443486,3,-0.4932061,-0.49872175,0.50127935,0.50669855
801443496,3,-0.49320847,-0.49871802,0.501283,0.5066962
801443505,3,-0.49320123,-0.49872592,0.5012752,0.5067033
801443515,3,-0.4932016,-0.4987194,0.5012817,0.506703
801443525,3,-0.493211,-0.49872014,0.5012809,0.5066938
801443535,3,-0.49321046,-0.49872273,0.50127834,0.50669426
801443545,3,-0.4932087,-0.49871868,0.5012823,0.50669605
801443555,3,-0.49320894,-0.49871838,0.50128263,0.5066958
801443565,3,-0.49321252,-0.4987243,0.50127685,0.50669223
801443575,3,-0.49321583,-0.49871606,0.501285,0.5066891
801443585,3,-0.4932169,-0.49871677,0.5012843,0.506688
801443595,3,-0.4932116,-0.4987071,0.50129366,0.5066933
801443605,3,-0.49321273,-0.4987016,0.50129914,0.50669223
801443615,3,-0.49320427,-0.4986964,0.50130427,0.50670063
801443626,3,-0.49320096,-0.49869946,0.50130117,0.50670385
801443636,3,-0.49320745,-0.49869856,0.50130224,0.5066975
801443646,3,-0.49321017,-0.4987063,0.5012945,0.5066947
801443656,3,-0.4932209,-0.4987094,0.50129163,0.5066842
801443666,3,-0.49321976,-0.49870488,0.50129604,0.5066853
801443676,3,-0.49322656,-0.49870688,0.5012941,0.5066786
801443686,3,-0.4932264,-0.49870887,0.50129217,0.50667876
801443696,3,-0.4932269,-0.49870852,0.50129247,0.5066783
801443706,3,-0.4932269,-0.49870223,0.5012987,0.50667834
801443716,3,-0.49322063,-0.49870536,0.50129557,0.5066844
801443726,3,-0.49322477,-0.49870327,0.5012977,0.50668037
801443736,3,-0.49322167,-0.498695,0.5013058,0.5066835
801443746,3,-0.4932248,-0.4986957,0.50130516,0.5066804
801443756,3,-0.49322596,-0.49869475,0.501306,0.5066793
801443766,3,-0.49322477,-0.49868917,0.50131166,0.50668055
801443776,3,-0.49321336,-0.49868813,0.5013124,0.50669175
801443786,3,-0.49321485,-0.4986825,0.5013179,0.5066903
801443796,3,-0.4932109,-0.4986813,0.50131917,0.50669426
801443806,3,-0.49321362,-0.498681,0.5013194,0.5066916
