Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.38.58.708 PM,Capture Start Frame,23655,Total Frames in Take,17051,Total Exported Frames,17051,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
220,2.200000,0.292030,-0.567628,-0.693042,0.334977,-0.569729,0.064547,0.015003
221,2.210000,0.290566,-0.566945,-0.693390,0.336681,-0.569832,0.064536,0.015025
222,2.220000,0.290889,-0.568074,-0.692685,0.335952,-0.569634,0.064536,0.014844
223,2.230000,0.292241,-0.567229,-0.692958,0.335642,-0.569717,0.064507,0.015016
224,2.240000,0.292053,-0.567441,-0.693041,0.335275,-0.569710,0.064506,0.015010
225,2.250000,0.291938,-0.568026,-0.693092,0.334277,-0.569741,0.064504,0.014979
226,2.260000,0.292241,-0.567351,-0.692970,0.335411,-0.569719,0.064462,0.015021
227,2.270000,0.290750,-0.566790,-0.693285,0.337000,-0.569819,0.064499,0.015027
228,2.280000,0.291887,-0.568029,-0.692990,0.334529,-0.569736,0.064523,0.014969
229,2.290000,0.291761,-0.566659,-0.693681,0.335530,-0.569872,0.064531,0.015167
230,2.300000,0.292366,-0.567261,-0.692886,0.335628,-0.569728,0.064461,0.015020
231,2.310000,0.292217,-0.567322,-0.692954,0.335516,-0.569728,0.064481,0.015017
232,2.320000,0.291895,-0.566968,-0.693690,0.334872,-0.569870,0.064574,0.015144
233,2.330000,0.291839,-0.567982,-0.693017,0.334597,-0.569729,0.064518,0.014989
234,2.340000,0.290657,-0.568075,-0.692697,0.336126,-0.569629,0.064525,0.014870
235,2.350000,0.290649,-0.567129,-0.693163,0.336768,-0.569806,0.064542,0.015007
236,2.360000,0.291856,-0.566901,-0.693602,0.335201,-0.569858,0.064526,0.015134
237,2.370000,0.291761,-0.566871,-0.693592,0.335355,-0.569848,0.064528,0.015143
